MNC		3355	false	Canada	MIT Airlines	MUNCIE	
MKA		3356	false	Ghana	MK Airline	KRUGER-AIR	
MNB	MB	3357	true	Turkey	MNG Airlines	BLACK SEA	
EBF		3358	false	Germany	MSR Flug-Charter	SKYRUNNER	
MCV		3359	false	Mexico	MTC Aviacion	MTC AVIACION	
MAQ		3360	false	Spain	Mac Aviation	MAC AVIATION	
MCN		3361	false	United States	Mac Dan Aviation Corporation	MAC DAN	
MTD		3362	false	Australia	MacKnight Airlines		
MCK	CC	3363	true	Australia	Macair Airlines		
MCS		3364	false	Greece	Macedonian Airlines	MACAIR	
MDH		3365	false	Libya	Madina Air	MADINA AIR	
	DM	3366	true	Denmark	Maersk		
MJB		3367	false	Netherlands	Magic Blue Airlines	MAGIC BLUE	
MGR		3368	false	Austria	Magna Air	MAGNA AIR	
MLH		3369	false	United States	Mahalo Air	MAHALO	
IRM	W5	3370	true	Iran	Mahan Air	MAHAN AIR	
MZS	M2	3371	false	Gambia	Mahfooz Aviation	MAHFOOZ	
MAT		3372	false	United States	Maine Aviation	MAINE-AV	
MAJ		3373	false	United States	Majestic Airlines	MAGIC AIR	
AKM		3374	false	Kazakhstan	Mak Air	MAKAIR	
MLG		3375	false	Madagascar	Malagasy Airlines		
MLX		3376	false	Malawi	Malawi Express	MALAWI EXPRESS	
MKK		3377	false	Russia	Malaya Aviatsia Dona	AEROKEY	
MAS	MH	3378	true	Malaysia	Malaysia Airlines	MALAYSIAN	
MAE		3379	false	Austria	Mali Air	MALI AIREXPRESS	
VXP		3380	false	Mali	Mali Air Express	AVION EXPRESS	
MTZ		3381	false	Mali	Mali Airways	MALI AIRWAYS	
MLC		3382	false	Democratic Republic of the Congo	Malila Airlift	MALILA	
MLS		3383	false	United States	Mall Airways	MALL-AIRWAYS	
SCW		3384	true	Sweden	Malmo Aviation	SCANWING	
LOD		3385	false	Sweden	Malmoe Air Taxi	LOGIC	
SCW	TF	3386	true	Sweden	Malmö Aviation	Scanwings	
MAC	R5	3387	true	Malta	Malta Air Charter	MALTA CHARTER	
MWS		3388	false	Malta	Malta Wings	MALTA WINGS	
MAH	MA	3389	true	Hungary	Malév	MALEV	
MLB		3390	false	Burundi	Manaf International Airways	MANAF	
MDL	RI	3391	true	Indonesia	Mandala Airlines	MANDALA	
MDA	AE	3392	true	Taiwan	Mandarin Airlines	Mandarin	
MNO	JE	3393	true	South Africa	Mango	TULCA	
MHN		3394	false	United Kingdom	Manhattan Air	MANHATTAN	
MTO		3395	false	Canada	Manitoulin Air Services	MANITOULIN	
MNR		3396	false	United Kingdom	Mann Air	TEEMOL	
MAN		3397	false	United States	Mannion Air Charter	MANNION	
MTS		3398	false	Indonesia	Mantrust Asahi Airways	MANTRUST	
MNX		3399	false	United Kingdom	Manx Airlines	MANX	
MAD		3400	false	Canada	Maple Air Services	MAPLE AIR	
MAR		3401	false	United Kingdom	March Helicopters	MARCH	
MCP		3402	false	Afghanistan	Marcopolo Airways	MARCOPOLO	
MGI		3403	false	Nigeria	Marghi Air	MARGHI	
MRK		3404	false	United States	Markair	MARKAIR	
MKO		3405	false	United Kingdom	Markoss Aviation	GOSHAWK	
MRW	6V	3406	false	Ukraine	Mars RK	AVIAMARS	
MCE		3407	false	United Kingdom	Marshall Aerospace	MARSHALL	
MSL	M7	3408	false	Sudan	Marsland Aviation	MARSLANDAIR	
XMA		3409	false	United States	Martin Aviation Services		
MBE		3410	false	United Kingdom	Martin-Baker	MARTIN	
MPH	MP	3411	true	Netherlands	Martinair	MARTINAIR	
MRA		3412	false	United States	Martinaire	MARTEX	
MFA		3413	false	United Kingdom	Martyn Fiddler Associates	SEAHORSE	
MVN		3414	false	United Kingdom	Marvin Limited	MARVIN	
TRP		3415	false	United States	Maryland State Police	TROOPER	
MTH		3416	false	United States	Massachusetts Institute of Technology	RESEARCH	
MSY		3417	false	New Zealand	Massey University School of Aviation	MASSEY	
MSW		3418	false	Serbia	Master Airways	MASTER AIRWAYS	
MPL		3419	false	United States	Master Planner		
LMJ		3420	false	Portugal	Masterjet	MASTERJET	
	Q4	3421	false	Brazil	Mastertop Linhas Aereas		
MIA		3422	false	Mauritania	Mauria	MAURIA	
MNV		3423	false	Mauritania	Mauritanienne Aerienne Et Navale	NAVALE	
MRF		3424	false	Mauritania	Mauritanienne Air Fret	MAUR-FRET	
MWY		3425	false	Mauritania	Mauritanienne Airways	MAURITANIENNE	
MDE		3426	false	Mauritania	Mauritanienne De Transport Aerien	MAURI-TRANS	
MVR		3427	false	United States	Maverick Airways	MAV-AIR	
MVL	H5	3428	false	Russia	Mavial Magadan Airlines	Mavial	
MAI		3429	false	Kyrgyzstan	Max Avia	MAX AVIA	
MSF		3430	false	El Salvador	Max Sea Food	MAXESA	
MAX		3431	false	Canada	Max-Aviation	MAX AVIATION	
MXL	8M	3432	true	Sweden	Maxair	MAXAIR	
MXU		3433	false	United Arab Emirates	Maximus Air Cargo	CARGO MAX	
MXJ	MY	3434	false	United States	Maxjet Airways	MAX-JET	
MXS		3435	false	Uzbekistan	Maxsus-Avia	MAXSUS-AVIA	
MXP		3436	false	United States	May Air Xpress	BEECHNUT	
MYD	MW	3437	true	Belize	Maya Island Air	MYLAND	
MYI		3438	false	Mexico	Mayair	MAYAIR	
MBS		3439	false	Malawi	Mbach Air	MBACHI AIR	
MCH		3440	false	United Kingdom	McAlpine Helicopters	MACLINE	
MKL		3441	false	United States	McCall Aviation	MCCALL	
DAC		3442	false	United States	McDonnell Douglas	DACO	
MDS		3443	false	United States	McNeely Charter Services	MID-SOUTH	
MEK		3444	false	United States	Med-Trans of Florida	MED-TRANS	
MDM		3445	false	Malta	Medavia Company	MEDAVIA	
MRZ		3446	false	Zimbabwe	Medical Air Rescue Services	MARS	
MCL		3447	false	United Kingdom	Medical Aviation Services	MEDIC	
MDF		3448	false	Greece	Mediterranean Air Freight	MED-FREIGHT	
MDY		3449	false	Egypt	Mediterranean Airways		
MEJ		3450	false	United States	Medjet International	MEDJET	
MGK		3451	false	Kazakhstan	Mega	MEGLA	
MEL		3452	false	Brazil	Mega Linhas Aereas	MEGA AIR	
MKN		3453	false	Cambodia	Mekong Airlines	MEKONG AIRLINES	
MNJ	IM	3454	false	Lebanon	Menajet	MENAJET	
MXX		3456	false	Nigeria	Merchant Express Aviation	MERCHANT	
MEC		3457	false	United States	Mercury Aircourier Service	MERCAIR	
POV		3458	false	Ukraine	Meridian	AIR POLTAVA	
MRD		3459	false	United States	Meridian Air Cargo	MERIDIAN	
MHL		3460	false	Nigeria	Meridian Airlines	HASSIMAIR	
DSL		3461	false	United Kingdom	Meridian Aviation	DIESEL	
MEM		3462	false	Ukraine	Meridian Limited	MERIDIAN CHERRY	
ISS	IG	3463	true	Italy	Meridiana	MERAIR	
MEI		3464	false	United States	Merlin Airways	AVALON	
MNA	MZ	3465	true	Indonesia	Merpati Nusantara Airlines	MERPATI	
ASH	YV	3466	true	United States	Mesa Airlines	AIR SHUTTLE	
MES	XJ	3467	true	United States	Mesaba Airlines	MESABA	
MSQ		3468	false	Brazil	Meta Linhas A	META	
MET		3469	false	United Kingdom	Meteorological Research Flight	METMAN	
MER		3470	false	United States	Methow Aviation	METHOW	
MVI		3471	false	United Kingdom	Metro Business Aviation		
MEX		3472	false	United States	Metro Express	EAGLE EXPRESS	
MTR		3473	false	United States	Metroflight	METRO	
MTJ		3474	false	Hong Kong SAR of China	Metrojet	METROJET	
PIX		3475	false	United Kingdom	Metropix UK	METROPIX	
MPS		3476	false	Netherlands	Metroplis	METRO REGIONAL	
MXB		3477	false	Mexico	Mex Blue	MEX BLUE	
MJT		3478	false	Mexico	Mex-Jet	MEJETS	
MXA	MX	3479	true	Mexico	Mexicana de Aviaci	MEXICANA	
MXT		3480	false	Mexico	Mexico Transportes Aereos	TRANSMEX	
HUR		3481	false	United States	Miami Air Charter	HURRICANE CHARTER	
BSK	GL	3482	false	United States	Miami Air International	BISCAYNE	
OWL		3483	false	United States	Miami Valley Aviation	NIGHT OWL	
MPT		3484	false	Armenia	Miapet-Avia	MIAPET	
BIB		3485	false	France	Michelin Air Services		
WIZ		3486	false	United Kingdom	Micromatter Technology Solutions	WIZARD	
NYL		3487	false	Sudan	Mid Airlines	NILE	
MPA		3488	false	United States	Mid-Pacific Airlines	MID PAC	
MJR		3489	false	United States	Midamerica Jet	MAJOR	
MEA	ME	3490	true	Lebanon	Middle East Airlines	CEDAR JET	
MID		3491	false	United Kingdom	Midland Airport Services		
MFR		3492	false	United States	Midline Air Freight	MIDLINE FREIGHT	
MIS		3493	false	United States	Midstate Airlines	MIDSTATE	
MDW	JI	3494	true	United States	Midway Airlines	MIDWAY	
FLA		3495	false	United States	Midway Express	PALM	
FAX		3496	false	United States	Midwest Air Freighters	FAIRFAX	
MEP	YX	3497	true	United States	Midwest Airlines		
MWA	MY	3498	true	Egypt	Midwest Airlines (Egypt)		
NIT		3499	false	United States	Midwest Aviation	NIGHTTRAIN	
MWT		3500	false	United States	Midwest Aviation Division	MIDWEST	
HTE		3501	false	Mexico	Midwest Helicopters De Mexico	HELICOPTERSMEXICO	
MAB		3502	false	Canada	Millardair	MILLARDAIR	
RJM		3503	false	United Kingdom	Millen Corporation	MILLEN	
MLK		3504	false	Nigeria	Millennium Air	NIGERJET	
MFS		3505	false	United States	Miller Flying Services	MILLER TIME	
OXO		3506	false	United States	Million Air	MILL AIR	
MIM		3507	false	Russia	Mimino	MIMINO	
NAB		3508	false	Egypt	Mina Airline Company		
OMR		3509	false	Central African Republic	Minair	ORMINE	
EBE		3510	false	United States	Minebea Technologies	MINEBEA	
MAZ		3511	false	Zambia	Mines Air Services Zambia	MINES	
MNL		3512	false	Italy	Miniliner	MINILINER	
MNS		3513	false	Canada	Ministic Air	MINISTIC	
WDG		3514	false	WATCHDOG	Ministry of Agriculture	 Fisheries and Food	
LIR		3515	false	Belarus	Minsk Aircraft Overhaul Plant	LISLINE	
MIR		3516	false	Canada	Miramichi Air Service	MIRAMICHI	
MIF		3517	false	Kazakhstan	Miras	MIRAS	
MOS		3518	false	Egypt	Misr Overseas Airways		
MAF		3519	false	Indonesia	Mission Aviation Fellowship	MISSI	
MSN		3520	false	Spain	Missionair	MISIONAIR	
MRN		3521	false	France	Missions Gouvernemtales Francaises	MARIANNE	
BDG		3522	false	United States	Mississippi State University	BULLDOG	
MVA		3523	false	United States	Mississippi Valley Airways	VALAIR	
MSA		3524	false	Italy	Mistral Air	AIRMERCI	
MBO		3525	false	Canada	Mobil Oil	MOBIL	
MXE		3526	false	Mozambique	Mocambique Expresso	MOZAMBIQUE EXPRESS	
MFZ		3527	false	Malaysia	Mofaz Air	MOFAZ AIR	
MLE		3528	false	Moldova	Moldaeroservice	MOLDAERO	
MDV	2M	3529	true	Moldova	Moldavian Airlines	MOLDAVIAN	
MVG		3530	false	Moldova	Moldova	MOLDOVA-STATE	
RRV		3531	false	Kenya	Mombasa Air Safari	SKYROVER	
MON	ZB	3532	true	United Kingdom	Monarch Airlines	MONARCH	
MNH		3533	false	United States	Monarch Airlines	MONARCH AIR	
	8I	3534	true	Italy	Myway Airlines		
MFC		3535	false	Canada	Moncton Flying Club	EAST WIND	
MDB		3536	false	United Kingdom	Monde Air Charters	MONDEAIR CARGO	
MTI		3537	false	Mexico	Monerrey Air Taxi	MONTERREY AIR	
MKY		3538	false	Mexico	Monky Aerotaxis	MONKY	
MGX	YM	3539	true	Montenegro	Montenegro Airlines	MONTAIR	
MNT		3540	false	Montserrat	Montserrat Airways	MONTSERRAT	
MNY		3541	false	United States	Mooney Aircraft Corporation	MOONEY FLIGHT	
MAL		3542	true	Canada	Morningstar Air Express	MORNINGSTAR	
MSS		3543	false	United States	Morris Air Service	WASATCH	
MRO		3544	false	United States	Morrison Flying Service	MORRISON	
GAI	3R	3545	true	Russia	Moskovia Airlines	GROMOV AIRLINE	
MPI		3546	false	Philippines	Mosphil Aero	MOSPHIL	
MSI	M9	3547	true	Ukraine	Motor Sich	MOTOR SICH	
NZM	NM	3548	false	New Zealand	Mount Cook Airlines	MOUNTCOOK	
MTN		3549	false	United States	Mountain Air Cargo	MOUNTAIN	
MTC	N4	3550	false	Sierra Leone	Mountain Air Company	MOUNTAIN LEONE	
PKP		3551	false	United States	Mountain Air Express	PIKES PEAK	
BRR		3552	false	United States	Mountain Air Service	MOUNTAIN AIR	
MBI		3553	false	United States	Mountain Bird	MOUNTAIN BIRD	
MHA		3554	false	United States	Mountain High Aviation	MOUNTAIN HIGH	
MPC		3555	false	Canada	Mountain Pacific Air	MOUNTAIN PACIFIC	
MTV		3556	false	United States	Mountain Valley Air Service	MOUNTAIN VALLEY	
MOW		3557	false	United States	Mowhawk Airlines	MOHAWK AIR	
MDN		3558	false	Somali Republic	Mudan Airlines		
CMJ		3559	false	China	Mudanjiang General Aviation	MUDANJIANG	
MTX		3560	false	Mexico	Multi Taxi	MULTITAXI	
WBR		3561	false	United States	Multi-Aero	WEBER	
MFT		3562	false		Multiflight	YORKAIR	
MNZ		3563	false	Russia	Murmansk Aircompany	MURMAN AIR	
MUA		3564	false	United States	Murray Air	MURRAY AIR	
MMR		3565	false	Libya	Musrata Air Transport	MUSRATA AIR	
MAW		3566	false	Barbados	Mustique Airways	MUSTIQUE	
MYW		3567	false	Italy	My Way Airlines	FRANKY	
MYT	VZ	3568	true	United Kingdom	MyTravel Airways	KESTREL	
UBA	UB	3569	true	Myanmar	Myanma Airways	UNIONAIR	
MMM	8M	3570	true	Myanmar	Myanmar Airways International	assignment postponed	
MYA		3571	true	Iceland	Myflug	MYFLUG	
VKG		3572	false	Denmark	Mytravel Airways	VIKING	
NLG		3573	false	Ivory Coast	NEL Cargo	NELCARGO	
NHG		3574	false	Brazil	NHT Lineas Aereas	HELGA	
WAR		3575	false	New Zealand	NZ Warbirds Association	WARBIRDS	
ANL		3576	false	Angola	Nacoia Lda	AIR NACOIA	
NHZ		3577	false	Chad	Nada Air Service	NADA AIR	
BFN		3578	false	Burkina Faso	Compangnie Nationale Naganagani		
NAH		3579	false	Canada	Nahanni Air Services Ltd	NAHANNI	
NKL		3580	false	United Arab Emirates	Nakheel Aviation	NAKHEEL	
MRE		3581	false	Namibia	Namibia Commerical Aviation	MED RESCUE	
NDF		3582	false	Namibia	Namibian Defence Force	NAMIBIAN AIR FORCE	
CNJ		3583	false	China	Nanjing Airlines	NINGHANG	
ACK	DV	3584	false	United States	Nantucket Airlines	ACK AIR	
NYA		3585	false	Israel	Nanyah Aviation	NANYAH	
NAP		3586	false	United States	Napier Air Service Inc	NAPIER	
NCM		3587	false	Angola	Nas Air	AIR BANE	
	P9	3588	false	Mali	Nas Air		
NAS	UE	3589	true	Eritrea	Nasair	NASAIRWAYS	
NJC		3590	false	United States	Nashville Jet Charters	NASHVILLE JET	
NCO		3591	false	S	Natalco Air Lines	NATALCO	
NTK		3592	false	United States	Natioanl Air Traffic Controllers Association	NATCA	
NSR		3593	false	Indonesia	National Air Charter	NASAIR	
RFI		3594	false	United Kingdom	National Air Traffic Services	SHERLOCK	
NAN		3595	false	United States	National Airlines	NATION AIR	
NCN	N4	3596	false	Chile	National Airlines		
ROK	N7	3597	false	United States	National Airlines	RED ROCK	
NAL		3598	false	United States	National Airlines	NATIONAL	
KUS		3599	false	South Africa	National Airlines	KUSWAG	
	9O	3600	false	Cameroon	National Airways Cameroon		
LFI		3601	false	South Africa	National Airways Corporation	AEROMED	
GTY		3602	false	Egypt	National Aviation Company		
TNC		3603	false	Canada	National Aviation Consultants	NATCOM	
NXT		3604	false	United States	National Express	NATIONAL FREIGHT	
GRD		3605	false	United Kingdom	National Grid	GRID	
JTE		3606	false	Australia	National Jet Express	JETEX	
AND		3607	false	United States	National Jet Service	AIR INDIANA	
NJS	NC	3608	true	Australia	National Jet Systems	NATIONAL JET	
NAA		3609	false	United States	National Oceanic and Atmospheric Administration	NOAA	
NOL		3610	false	Egypt	National Overseas Airlines Company	NAT AIRLINE	
NLS		3611	false	Netherlands	Nationale Luchtvaartschool	PANDER	
NAE		3612	false	United States	Nations Air Express Inc	NATIONS EXPRESS	
NTW	CE	3613	true	South Africa	Nationwide Airlines	NATIONWIDE	
NWZ		3614	false	Zambia	Nationwide Airlines (Zambia)	ZAMNAT	
EVM		3615	false	United Kingdom	Natural Environment Research Council	SCIENCE	
NRR		3616	false	Costa Rica	Natureair	NATUREAIR	
NRK		3617	false	South Africa	Naturelink Charter	NATURELINK	
RON	ON	3618	true	Nauru	Nauru Air Corporation	AIR NAURU	
NVC		3619	false	Canada	NAV CANADA	NAV CAN	
NAV		3620	false	Czech Republic	Nav Flight Planning	NAV DISPATCH	
NVP		3621	false	Portugal	Navegacao Aerea De Portugal		
NAY		3622	false	Spain	Navegacion Servicios Aereos Canarios SA	NAYSA	
IRI		3623	false	Iran	Navid	NAVID	
NVM		3624	false	Mexico	Naviera Mexicana	NAVIERA	
NVL		3625	false	Armenia	Navigator Airlines	NAVLINES	
XNV		3626	false	United States	Navinc Airlines Services		
	1N	3627	false	United States	Navitaire		
XNS		3628	false	Canada	Navtech System Support		
NZA		3629	false	Libya	Nayzak Air Transport		
NEB		3630	false	United States	State of Nebraska	NEBRASKA	
NEC		3631	false	Nepal	Necon Air	NECON AIR	
NCG		3632	false	Netherlands	Nederlandse Kustwacht	NETHERLANDS COASTGUARD	
NFT		3633	false	Russia	Nefteyugansk Aviation Division	NEFTEAVIA	
NLA		3634	false	Canada	Neiltown Air	NEILTOWN AIR	
NLC		3635	false	South Africa	Nelair Charters	NELAIR	
CGE		3636	false	New Zealand	Nelson Aviation College	COLLEGE	
RNA	RA	3637	true	Nepal	Nepal Airlines	ROYAL NEPAL	
NOS	NO	3638	false	Italy	Neos	MOONFLOWER	
TOX		3639	false	Thailand	Neosiam Airways	SKY KINGDOM	
NSL		3640	false	United Kingdom	Neric	NERICAIR	
EJA	1I	3641	true	United States	NetJets	EXECJET	
NET		3642	false	Nigeria	Network Aviation Services	NETWORK	
NEZ		3643	false	United States	New England Air Express	ENGAIR	
NEA	EJ	3644	true	United States	New England Airlines	NEW ENGLAND	
NHT		3645	false	South Africa	New Heights 291	NEWHEIGHTS	
NWD		3646	false	United States	New World Jet Corporation	NEW WORLD	
NYH		3647	false	United States	New York Helicopter	NEW YORK	
GRY		3648	false	United States	New York State Police	GRAY RIDER	
KRC		3649	false	New Zealand	New Zealand Air Defence Force	KIWI RESCUE	
HVA		3650	false	United States	Newair	HAVEN-AIR	
NLT		3651	false	Canada	Newfoundland Labrador Air Transport	NALAIR	
NTJ		3652	true	Sweden	NextJet	NEXTJET	
NXF		3653	false	United States	Nextflight Aviation	NEXTFLIGHT	
NXS		3654	false	Nigeria	Nexus Aviation	NEXUS AVIATION	
NIS		3655	false	Nicaragua	Nicaraguense De Aviacion	NICA	
NCN		3656	false	Nigeria	Nicon Airways	NICON AIRWAYS	
NGA		3657	false	Nigeria	Nigeria Airways	NIGERIA	
NGR		3658	false	Nigeria	Nigerian Air Force	NIGERIAN AIRFORCE	
NGX		3659	false	Nigeria	Nigerian Global	AIR GLOBAL	
EXT		3660	false	Germany	Night Express	EXECUTIVE	
NLY	HG	3661	true	Austria	Niki	FLYNIKI	
NKV		3662	false	Ukraine	Nikolaev-Air	AIR NIKOLAEV	
NSA		3663	false	Sudan	Nile Safaris Aviation	NILE SAFARIS	
NVA		3664	false	Egypt	Nile Valley Aviation Company		
NLW		3665	false	Sudan	Nile Wings Aviation Services	NILE WINGS	
NBS		3666	false	United Kingdom	Nimbus Aviation	NIMBUS	
NCA	KZ	3667	false	Japan	Nippon Cargo Airlines	NIPPON CARGO	
NVK		3668	false	Russia	Nizhnevartovskavia	VARTOSKAVIA	
SRG		3669	false	United Kingdom	Search and Rescue 202		
SRD		3670	false	United Kingdom	Search and Rescue 22		
NOH		3671	false	United Kingdom	No. 32 (The Royal) Squadron RAF	NORTHOLT	
AKG		3672	false	United Kingdom	84 Squadron Royal Air Force @ RAF Akrotiri	GRIFTER	
NBL		3673	false	Moldova	Nobil Air	NOBIL AIR	
NOK	DD	3674	true	Thailand	Nok Air	NOK AIR	
NRL		3675	false	Canada	Nolinor Aviation	NOLINOR	
NMD		3676	false	Namibia	Nomad Aviation	NOMAD AIR	
NOC		3677	false	Norway	Norcopter		
NEF		3678	false	Sweden	Nord-Flyg	NORDEX	
NES	JH	3679	false	Brazil	Nordeste Linhas Aereas Regionais	NORDESTE	
NRD	6N	3680	false	Sweden	Nordic Regional	NORTH RIDER	
NVD		3681	false	Lithuania	Nordic Solutions	NORDVIND	
NDS		3682	false	Australia	Nordstree (Australia)		
NRT		3683	false	Spain	Norestair	NORESTAIR	
NCF		3684	true	United Kingdom	Norfolk County Flight College	COUNTY	
NOA		3685	false	Canada	Norontair	NORONTAIR	
HMF		3686	false	Sweden	Norrlandsflyg	LIFEGUARD SWEDEN	
NRX		3687	false	South Africa	Norse Air Charter	NORSE AIR	
NIR		3688	false	Norway	Norsk Flyrjeneste	NORSEMAN	
NOR		3689	false	Norway	Norsk Helikopter	NORSKE	
DOC		3690	false	Norway	Norsk Luftambulanse	HELIDOC	
RTV		3691	false	Portugal	Nortavia	TIC-TAC	
NAI		3692	false	Croatia	North Adria Aviation	NORTH-ADRIA	
NTM		3693	true	Canada	North American Airlines	NORTHAM	
HMR		3694	true	Canada	North American Charters	HAMMER	
NAJ		3695	false	United States	North American Jet Charter Group	JET GROUP	
NAT		3696	false	United States	North Atlantic Air Inc	MASS AIR	
NFC		3697	false	Norway	North Atlantic Cargo	NORTH ATLANTIC	
NBN		3698	false	United Kingdom	North British Airlines	TEESAIR	
NCB		3699	false	Canada	North Caribou Flying Service Ltd	NORTH CARIBOU	
NCC		3700	false	Canada	North Coast Air Services Ltd	NORTH COAST	
	N9	3701	false	Papua New Guinea	North Coast Aviation		
NFA	M3	3702	false	Denmark	North Flying	NORTH FLYING	
NRC		3703	false	Netherlands	North Sea Airways	NORTH SEA	
SBX		3704	false	United States	North Star Air Cargo	SKY BOX	
NRV		3705	false	Canada	North Vancouver Airlines	NORVAN	
NWW		3706	false	Australia	North West Airlines	HALANT	
PTO		3707	false	Canada	North West Geomatics	PHOTO	
NEN		3708	false	Nigeria	North-East Airlines	NORTHEAST SWAN	
VBG		3709	false	Russia	North-West Air Transport Company - Vyborg	VYBORG AIR	
NWL	HW	3710	false	Canada	North-Wright Airways	NORTHWRIGHT	
NLL		3711	false	Libya	Northafrican Air Transport	NORTHAFRICAN AIR	
NFL		3712	false	United States	Northaire Feight Lines	GREAT LAKES	
NSF		3713	false	United Kingdom	Northamptonshire School of Flying	NORTON	
NCE		3714	false	United States	Northcoast Executive Airlines	TOP HAT	
NEE		3715	false	United States	Northeast Airlines	NORTHEAST	
NPX		3716	false	United States	Northeast Aviation	NORTHEAST EXPRESS	
NAC	NC	3717	false	United States	Northern Air Cargo	YUKON	
BYC		3718	false	China	Northern Airlines Sanya	BEIYA	
NDA		3719	false	United States	Northern Airways	NORTHERN DAKOTA	
CMU		3720	false	Thailand	Northern Aviation Service	LANNA AIR	
	U7	3721	true	Canada	Northern Dene Airways		
NEX		3722	false	United Kingdom	Northern Executive Aviation	NEATAX	
NIC		3723	false	United States	Northern Illinois Commuter	ILLINOIS COMMUTER	
NTX		3724	false	United States	Northern Jet Management	NORTAX	
NTA		3725	false	Canada	Northern Thunderbird Air	THUNDERBIRD	
KOE		3726	false	United States	Northland Aviation	KOKEE	
NSS		3727	false	United States	Northstar Aviation	NORTHSTAR	
NHL		3728	false	United Kingdom	Northumbria Helicopters	NORTHUMBRIA	
NAL		3729	false	Canada	Northway Aviation Ltd	NORTHWAY	
NWE		3730	false	United States	Northwest Aero Associates		
NWA	NW	3731	true	United States	Northwest Airlines	NORTHWEST	
NWR	FY	3732	false	Australia	Northwest Regional Airlines		
NWT		3733	false	Canada	Northwest Territorial Airways	TERRITORIAL	
PLR	J3	3734	true	Canada	Northwestern Air	POLARIS	
NWN		3735	false	Canada	Northwinds Northern	NORTHWINDS	
NAM		3736	false	Canada	Nortland Air Manitoba	MANITOBA	
NAX	DY	3737	true	Norway	Norwegian Air Shuttle	NOR SHUTTLE	
TFN		3738	true	Norway	Norwegian Aviation College	SPRIT	
XNT		3739	false	United States	Notams International		
LBT	BJ	3740	true	Tunisia	Nouvel Air Tunisie	NOUVELAIR	
NOV	M4	3741	false	Sudan	Nova Airline	NOVANILE	
PTR		3742	false	Canada	Nova Scotia Department of Lands and Forests	PATROL	
NVR	1I	3743	true	Sweden	Novair	NAVIGATOR	
NVG		3744	false	Russia	Novogorod Air Enterprise	SADKO AVIA	
NSP		3745	false	Russia	Novosibirsk Aircraft Repairing Plant	NARPAIR	
NBE		3746	false	Russia	Novosibirsk Aviaenterprise	NAKAIR	
NPO		3747	false	Russia	Novosibirsk Aviation Production Association	NOVSIB	
NOY		3748	false	Israel	Noy Aviation	NOY AVIATION	
ACQ	N6	3749	false	Peru	Nuevo Continente	AERO CONTINENTE	
NHR		3750	false	Mexico	Nuevo Horizonte Internacional	NUEVO HORIZONTE	
NUN		3751	false	Canada	Nunasi-Central Airlines	NUNASI	
NIN		3752	false	Indonesia	Nurman Avia Indopura	NURVINDO	
NYS		3753	false	Malawi	Nyasa Express	NYASA	
KNE	XY	3754	true	Saudi Arabia	Nas Air	NAS EXPRESS	
OCN		3755	false	France	O Air	O-BIRD	
OCM	UQ	3756	false	Australia	O'Connor Airlines	OCONNOR	
	CR	3757	false	United Kingdom	OAG		
JPA		3758	false	United States	OSACOM	J-PAT	
OHK	O8	3759	true	Hong Kong	Oasis Hong Kong Airlines	OASIS	
BCN		3760	true	Mauritania	Ocean Air	BLUE OCEAN	
VCX	VC	3761	false	Italy	Ocean Airlines	OCEANCARGO	
OCS		3762	false	United Kingdom	Ocean Sky (UK)	OCEANSKY	
TUK		3763	false	United States	Ocean Wings Commuter Service	TUCKERNUCK	
ONE	O6	3764	true	Brazil	Oceanair	OCEANAIR	
	O2	3765	true	Guinea	Oceanic Airlines		
ODS		3766	false	Ukraine	Odessa Airlines	ODESSA AIR	
ODY		3767	false	Canada	Odyssey International	ODYSSEY	
FOC		3768	false	Switzerland	Office Federal De'Aviation Civile	FOCA	
GBO		3769	false	Gabon	Ogooue Air Cargo		
OKJ		3770	false	Nigeria	Okada Airlines	OKADA AIR	
OKP		3771	false	Democratic Republic of Congo	Okapi Airways	OKAPI	
OKA		3772	false	China	Okay Airways	OKAYJET	
OKL		3773	false	United States	Oklahoma Department of Public Safety	OKLAHOMA	
OLX		3774	false	Czech Republic	Olimex Aerotaxi	OLIMEX	
KVK		3775	false	Kazakhstan	Olimp Air	PONTA	
OAL	OA	3776	true	Greece	Olympic Airlines	OLYMPIC	
OLY		3777	false	Greece	Olympic Aviation	OLAVIA	
OMA	WY	3778	true	Oman	Oman Air	OMAN AIR	
ORF		3779	false	Oman	Oman Royal Flight	OMAN	
OAV		3780	false	Portugal	Omni - Aviacao e Tecnologia	OMNI	
OAE	OY	3781	true	United States	Omni Air International	OMNI-EXPRESS	
OMF		3782	false	Mexico	Omniflys	OMNIFLYS	
OMS	N3	3783	false	Russia	Omskavia Airline	OMSK	
ORL		3784	false	Canada	On Air Limited	ON AIR	
OTG		3785	true	Thailand	One Two Go Airlines	THAI EXPRESS	
OTM		3786	false	Zambia	Onetime Airlines Zambia	ZEDTIME	
MED		3787	false	Canada	Ontario Ministry of Health	MEDICAL	
OHY	8Q	3788	true	Turkey	Onur Air	ONUR AIR	
OPA		3789	false	Australia	Opal Air		
OSA		3790	false	Lebanon	Open Sky Aviation		
BOS		3791	false	United Kingdom	OpenSkies	MISTRAL	
ORR		3792	false	Mexico	Operadora Turistica Aurora	TURISTICA AURORA	
OLE		3793	false	Mexico	Operadora de Lineas Ejecutivas	OPERADORA	
