CYGD	YGD							Goderich Airport (Goderich Municipal Airport)			Goderich, Ontario	
CYGE	YGE		-7.0	A	-116.982	51.2992	784.9	Golden	ca		Golden	8032
CYGH	YGH		-7.0	A	-128.65	66.26666667	65.5	Fort Good Hope	ca		Fort Good Hope	4239
CYGK	YGK		-5.0	A	-76.596944	44.225277	93.0	Kingston	ca		Kingston	61
CYGL	YGL		-5.0	A	-77.704167	53.625278	194.8	La Grande Riviere	ca		La Grande Riviere	62
CYGM	YGM							Gimli Industrial Park			Gimli, Manitoba	
CYGO	YGO		-6.0	A	-94.4914	54.5589	188.1	Gods Lake Narrows	ca		Gods Lake Narrows	5494
CYGP	YGP		-5.0	A	-64.478611	48.775278	32.9	Gaspe	ca		Gaspe	63
CYGQ	YGQ		-5.0	A	-86.939445	49.778332	348.7	Geraldton Greenstone Regional	ca		Geraldton	64
CYGR	YGR		-4.0	A	-61.778056	47.424721	10.7	Iles De La Madeleine	ca		Iles De La Madeleine	65
CYGS	YGS							Germansen Landing			Germansen Landing, British Columbia, Canada	
CYGT	YGT		-5.0	A	-81.8161	69.3647	53.0	Igloolik	ca		Igloolik	5495
CYGV	YGV		-4.0	A	-63.611389	50.281944	37.8	Havre Saint-Pierre	ca		Havre-Saint-Pierre	7255
CYGW	YGW		-5.0	A	-77.7653	55.2819	10.4	Kuujjuarapik	ca		Kuujjuarapik	5496
CYGX	YGX		-6.0	A	-94.7106	56.3575	145.1	Gillam	ca		Gillam	5497
CYGY	YGY							Deception Airport (Deception Bay Airport)			Deception, Quebec, Canada	
CYGZ	YGZ		-5.0	A	-82.9092	76.4261	44.5	Grise Fiord	ca		Grise Fiord	5498
CYHA	YQC		-5.0	A	-69.6178	61.0464	31.4	Quaqtaq	ca		Quaqtaq	5499
CYHB	YHB		-6.0	N	-102.31139	52.816666	358.1	Hudson Bay	ca		Hudson Bay	66
CYHC	CXH							Vancouver Harbour Water Airport (Vancouver Coal Harbour Seaplane Base)			Vancouver, British Columbia	
CYHD	YHD		-6.0	A	-92.744167	49.831667	412.7	Dryden Rgnl	ca		Dryden	67
CYHE	YHE							Hope Aerodrome			Hope, British Columbia	
CYHF	YHF		-5.0	A	-83.686944	49.713889	251.8	Rene Fontaine	ca		Hearst	8357
CYHH	YNS		-5.0	A	-76.1356	51.6911	244.4	Nemiscau	ca		Nemiscau	5501
CYHI	YHI		-7.0	A	-117.806111	70.762778	35.7	Ulukhaktok Holman	ca		Holman Island	68
CYHK	YHK		-6.0	A	-95.849722	68.635556	46.3	Gjoa Haven	ca		Gjoa Haven	69
CYHM	YHM		-5.0	A	-79.935	43.173611	237.7	Hamilton	ca		Hamilton	70
CYHN	YHN		-5.0	A	-84.758889	49.193056	335.0	Hornepayne	ca		Hornepayne	8358
CYHO	YHO		-4.0	A	-60.2286	55.4483	11.9	Hopedale	ca		Hopedale	5502
CYHP	YHP							Poplar Hill			Poplar Hill, Ontario, Canada	
CYHR	YHR		-4.0	A	-59.6367	50.4689	11.9	Chevery	ca		Chevery	5503
CYHT	YHT							Haines Junction			Haines Junction, Yukon	
CYHU	YHU		-5.0	A	-73.416944	45.5175	27.4	St Hubert	ca		Montreal	71
CYHY	YHY		-7.0	A	-115.782778	60.839722	165.5	Hay River	ca		Hay River	72
CYHZ	YHZ		-4.0	A	-63.50861	44.880833	145.4	Halifax Intl	ca		Halifax	73
CYIB	YIB		-6.0	A	-91.638611	48.773888	429.2	Atikokan Muni	ca		Atikokan	74
CYID	YDG							Digby/Annapolis Regional			Digby, Nova Scotia	
CYIF	YIF		-4.0	A	-58.6583	51.2117	6.1	St Augustin	ca		St-Augustin	6789
CYIK	YIK		-5.0	A	-77.9253	62.4173	38.4	Ivujivik	ca		Ivujivik	5504
CYIO	YIO		-5.0	A	-77.966667	72.683334	55.2	Pond Inlet	ca		Pond Inlet	75
CYIV	YIV		-6.0	A	-94.6536	53.8572	234.7	Island Lake	ca		Island Lake	5505
CYJA	YJA							Jasper			Jasper, Alberta	
CYJF	YJF							Fort Liard			Fort Liard, Northwest Territories	
CYJM	YJM		-8.0	A	-124.262778	54.397222	720.5	Fort St. James - Perison	ca		Fort St. James	7272
CYJN	YJN		-5.0	A	-73.281111	45.294445	41.5	St Jean	ca		St. Jean	76
CYJP								Fort Providence			Fort Providence, Northwest Territories	
CYJQ	ZEL		-8.0	A	-128.063611	52.139722	49.4	Bella Bella	ca		Bella Bella	7275
CYJT	YJT		-4.0	A	-58.549999	48.544167	24.4	Stephenville	ca		Stephenville	77
CYKA	YKA		-8.0	A	-120.444444	50.702222	345.3	Kamloops	ca		Kamloops	78
CYKC	YKC							Collins Bay			Collins Bay, Saskatchewan	
CYKD	LAK		-7.0	A	-135.005833	68.223333	7.0	Aklavik	ca		Aklavik	4236
CYKF	YKF		-5.0	A	-80.378611	43.460833	321.3	Waterloo	ca		Waterloo	79
CYKG	YWB		-6.0	A	-71.929444	61.588611	152.7	Kangiqsujuaq - Wakeham Bay	ca		Kangiqsujuaq	7253
CYKJ	YKJ							Key Lake			Key Lake, Saskatchewan	
CYKL	YKL		-4.0	A	-66.805278	54.805278	520.9	Schefferville	ca		Schefferville	80
CYKO	AKV		-5.0	A	-78.1486	60.8186	22.9	Akulivik	ca		Akulivik	5506
CYKQ	YKQ		-5.0	A	-78.7583	51.4733	24.4	Waskaganish	ca		Waskaganish	5507
CYKX	YKX		-5.0	A	-79.981389	48.210278	352.7	Kirkland Lake	ca		Kirkland Lake	8359
CYKY	YKY		-6.0	N	-109.180833	51.5175	694.0	Kindersley	ca		Kindersley	81
CYKZ	YKZ		-5.0	A	-79.37	43.862221	198.1	Buttonville Muni	ca		Toronto	82
CYLA	YPJ		-5.0	A	-69.5997	59.2967	36.3	Aupaluk	ca		Aupaluk	5508
CYLB	YLB							Lac La Biche			Lac La Biche, Alberta	
CYLC	YLC		-5.0	A	-69.8833	62.85	53.3	Kimmirut	ca		Kimmirut	5509
CYLD	YLD		-5.0	A	-83.346667	47.82	448.1	Chapleau	ca		Chapleau	83
CYLH	YLH		-5.0	A	-87.9342	52.1956	254.2	Lansdowne House	ca		Lansdowne House	5510
CYLI								Lillooet			Lillooet, British Columbia	
CYLJ	YLJ		-6.0	N	-108.522778	54.125278	480.4	Meadow Lake	ca		Meadow Lake	84
CYLK	YSG		-7.0	A	-110.682	62.4183	181.7	Lutselk'e	ca		Lutselk'e	5511
CYLL	YLL		-6.0	A	-110.0725	53.309166	668.4	Lloydminster	ca		Lloydminster	85
CYLO	YLO							Shilo			Shilo, Manitoba, Canada	
CYLP	YLP							Mingan			Mingan, Quebec, Canada	
CYLQ	YLQ							La Tuque			La Tuque, Quebec	
CYLR	YLR							Leaf Rapids			Leaf Rapids, Manitoba	
CYLS								Lake Simcoe Regional			Barrie/Orillia, Ontario	
CYLT	YLT		-5.0	A	-62.280556	82.517778	30.5	Alert	ca		Alert	86
CYLU	XGR		-5.0	A	-65.9928	58.7114	65.5	Kangiqsualujjuaq (Georges River)	ca		Kangiqsualujjuaq	5512
CYLW	YLW		-8.0	A	-119.377778	49.956112	429.5	Kelowna	ca		Kelowna	87
CYMA	YMA		-8.0	A	-135.868333	63.616389	503.8	Mayo	ca		Mayo	88
CYMD	YMD							Mould Bay			Mould Bay, Northwest Territories, Canada	
CYME	YME							Matane			Matane, Quebec	
CYMG	YMG		-5.0	A	-85.860556	49.083889	365.2	Manitouwadge	ca		Manitouwadge	8360
CYMH	YMH		-4.0	A	-55.8472	52.3028	11.6	Mary's Harbour	ca		Mary's Harbour	5513
CYMJ	YMJ		-6.0	N	-105.559167	50.330278	576.7	Moose Jaw Air Vice Marshal C M Mcewen	ca		Moose Jaw	89
CYML	YML							Charlevoix			Charlevoix, Quebec	
CYMM	YMM		-7.0	A	-111.221944	56.653333	369.1	Fort Mcmurray	ca		Fort Mcmurray	90
CYMO	YMO		-5.0	A	-80.607778	51.291111	9.1	Moosonee	ca		Moosonee	91
CYMT	YMT		-5.0	A	-74.5281	49.7719	387.1	Chapais	ca		Chibougamau	5514
CYMU	YUD		-5.0	A	-76.5183	56.5361	76.2	Umiujaq	ca		Umiujaq	5515
CYMW	YMW		-5.0	A	-75.990556	46.272778	199.9	Maniwaki	ca		Maniwaki	92
CYMX	YMX		-5.0	A	-74.005278	45.681944	82.3	Montreal Intl Mirabel	ca		Montreal	93
CYNA	YNA		-4.0	A	-61.789167	50.19	11.9	Natashquan	ca		Natashquan	94
CYNC	YNC		-5.0	A	-78.8311	53.0106	20.1	Wemindji	ca		Wemindji	5516
CYND	YND		-5.0	A	-75.563589	45.521694	64.3	Gatineau	ca		Gatineau	95
CYNE	YNE		-6.0	A	-97.8442	53.9583	223.7	Norway House	ca		Norway House	5517
CYNH	YNH							Hudson's Hope			Hudson's Hope, British Columbia	
CYNI	YNI							Nitchequon			Nitchequon, Quebec, Canada	
CYNJ			-8.0	A	-122.630556	49.101111	10.4	Langley Regional	ca		Langley Township	7274
CYNL	YNL		-6.0	N	-104.082	58.2767	489.2	Points North Landing	ca		Points North Landing	5518
CYNM	YNM		-5.0	A	-77.802778	49.761667	279.8	Matagami	ca		Matagami	96
CYNN								Nejanilini Lake			Nejanilini Lake, Manitoba	
CYNR								Fort MacKay/Horizon			Fort MacKay, Alberta	
CYOA	YOA		-7.0	A	-110.614722	64.698889	469.4	Ekati	ca		Ekati	4094
CYOC	YOC		-8.0	A	-139.839167	67.570556	251.2	Old Crow	ca		Old Crow	97
CYOD	YOD		-7.0	A	-110.279444	54.404999	541.0	Cold Lake	ca		Cold Lake	98
CYOH	YOH		-6.0	A	-95.2789	54.9333	202.1	Oxford House	ca		Oxford House	5519
CYOJ	YOJ		-7.0	A	-117.164722	58.621389	338.3	High Level	ca		High Level	99
CYOO	YOO		-5.0	A	-78.895	43.9228	139.9	Oshawa	ca		Oshawa	7902
CYOP	YOP		-7.0	A	-119.407778	58.491389	535.2	Rainbow Lake	ca		Rainbow Lake	7266
CYOS	YOS							Owen Sound Billy Bishop Regional Airport (Billy Bishop Regional Airport)			Owen Sound, Ontario	
CYOW	YOW		-5.0	A	-75.669167	45.3225	114.0	Ottawa Macdonald Cartier Intl	ca		Ottawa	100
CYOY	YOY							Valcartier (W/C J.H.L. (Joe) Lecomte) Heliport (CFB Valcartier)			Valcartier, Quebec	
CYP2								Halifax (Windsor Park) Heliport			Halifax, Nova Scotia	
CYPA	YPA		-6.0	N	-105.672778	53.214167	428.2	Prince Albert Glass Field	ca		Prince Albert	101
CYPC	YPC		-7.0	A	-124.3333	62.35	15.2	Paulatuk	ca		Paulatuk	4244
CYPD	YPS							Port Hawkesbury			Port Hawkesbury, Nova Scotia	
CYPE	YPE		-7.0	A	-117.447222	56.226944	570.9	Peace River	ca		Peace River	102
CYPG	YPG		-6.0	A	-98.273889	49.903056	269.7	Southport	ca		Portage-la-prairie	103
CYPH	YPH		-5.0	A	-78.0769	58.4719	25.3	Inukjuak	ca		Inukjuak	5520
CYPI	YPI		-8.0	A	-130.433333	54.566667		Seaplane Base	ca		Port Simpson	7024
CYPK	YPK		-8.0	A	-122.71	49.21611	3.4	Pitt Meadows	ca		Pitt Meadows	104
CYPL	YPL		-6.0	A	-90.214167	51.446388	386.2	Pickle Lake	ca		Pickle Lake	105
CYPM	YPM		-6.0	A	-93.9733	51.8197	339.5	Pikangikum	ca		Pikangikum	5521
CYPN	YPN		-5.0	A	-64.288611	49.836389	50.9	Port Menier	ca		Port Menier	106
CYPO	YPO		-5.0	A	-85.4433	54.9881	52.7	Peawanuck	ca		Peawanuck	5522
CYPP								Parent			Parent, Quebec	
CYPQ	YPQ		-5.0	A	-78.363333	44.23	191.4	Peterborough	ca		Peterborough	107
CYPR	YPR		-8.0	A	-130.444722	54.28611	35.4	Prince Rupert	ca		Prince Pupert	108
CYPS								Pemberton Aerodrome			Pemberton, British Columbia	
CYPT								Pelee Island			Pelee, Ontario	
CYPU	YPU							Puntzi Mountain			Puntzi Mountain, British Columbia	
CYPW	YPW		-8.0	A	-124.5	49.8342	129.5	Powell River	ca		Powell River	5523
CYPX	YPX		-5.0	A	-77.2869	60.0506	22.6	Puvirnituq	ca		Puvirnituq	6727
CYPY	YPY		-7.0	A	-111.117222	58.767223	232.0	Fort Chipewyan	ca		Fort Chipewyan	109
CYPZ	YPZ							Burns Lake			Burns Lake, British Columbia	
CYQA	YQA		-5.0	A	-79.303333	44.974722	281.9	Muskoka	ca		Muskoka	110
CYQB	YQB		-5.0	A	-71.393333	46.791111	74.4	Quebec Jean Lesage Intl	ca		Quebec	111
CYQD	YQD		-6.0	A	-101.091	53.9714	270.4	The Pas	ca		The Pas	5524
CYQF	YQF		-7.0	A	-113.894444	52.182222	904.6	Red Deer Regional	ca		Red Deer Industrial	112
CYQG	YQG		-5.0	A	-82.955556	42.275556	189.6	Windsor	ca		Windsor	113
CYQH	YQH		-8.0	A	-128.8225	60.116389	687.3	Watson Lake	ca		Watson Lake	114
CYQI	YQI		-5.0	A	-66.0881	43.8269	43.0	Yarmouth	ca		Yarmouth	7521
CYQK	YQK		-6.0	A	-94.363056	49.788334	406.0	Kenora	ca		Kenora	115
CYQL	YQL		-7.0	A	-112.799722	49.630278	928.7	Lethbridge	ca		Lethbridge	116
CYQM	YQM		-4.0	A	-64.678611	46.112221	70.7	Greater Moncton Intl	ca		Moncton	117
CYQN	YQN		-5.0	A	-86.696388	50.182777	322.2	Nakina	ca		Nakina	5525
CYQQ	YQQ		-8.0	A	-124.886667	49.710833	25.6	Comox	ca		Comox	119
CYQR	YQR		-6.0	N	-104.665833	50.431944	577.3	Regina Intl	ca		Regina	120
CYQS	YQS							St. Thomas Municipal			St. Thomas, Ontario	
CYQT	YQT		-5.0	A	-89.323889	48.371944	199.0	Thunder Bay	ca		Thunder Bay	121
CYQU	YQU		-7.0	A	-118.885	55.179722	669.0	Grande Prairie	ca		Grande Prairie	122
CYQV	YQV		-6.0	N	-102.461667	51.264721	498.3	Yorkton Muni	ca		Yorkton	123
CYQW	YQW		-6.0	N	-108.24361	52.769167	548.3	North Battleford	ca		North Battleford	124
CYQX	YQX		-4.0	A	-54.568056	48.936944	151.2	Gander Intl	ca		Gander	125
CYQY	YQY		-4.0	A	-60.047779	46.161388	61.9	Sydney	ca		Sydney	126
CYQZ	YQZ		-8.0	A	-122.510278	53.026112	545.3	Quesnel	ca		Quesnel	127
CYRA	YRA		-7.0	A	-117.31	64.1161	220.4	Rae Lakes	ca		Gamètì	5526
CYRB	YRB		-6.0	A	-94.969444	74.716944	65.5	Resolute Bay	ca		Resolute	128
CYRC	YRC							Chicoutimi/Saint-Honore Aerodrome			Chicoutimi, Quebec	
CYRI	YRI		-5.0	A	-69.584722	47.764444	130.1	Riviere Du Loup	ca		Riviere Du Loup	129
CYRJ	YRJ		-5.0	A	-72.265556	48.52	178.6	Roberval	ca		Roberval	130
CYRL	YRL		-6.0	A	-93.7931	51.0669	385.6	Red Lake	ca		Red Lake	5527
CYRM	YRM		-7.0	A	-114.904167	52.429722	988.8	Rocky Mountain House	ca		Rocky Mountain House	131
CYRO	YRO							Ottawa/Rockcliffe Airport (Rockcliffe Airport)			Ottawa, Ontario	
CYRP	YRP							Ottawa/Carp Airport (Carp Airport)			Carp, Ontario	
CYRQ	YRQ							Trois-Rivières			Trois-Rivières, Quebec	
CYRS	YRS		-7.0	A	-93.557222	54.167222	222.2	Red Sucker Lake	ca		Red Sucker Lake	7265
CYRT	YRT		-6.0	A	-92.115833	62.81139	28.7	Rankin Inlet	ca		Rankin Inlet	132
CYRV	YRV		-8.0	A	-118.183	50.9667	444.7	Revelstoke	ca		Revelstoke	8033
CYSA	YSA							Sable Island			Sable Island, Nova Scotia, Canada	
CYSB	YSB		-5.0	A	-80.798889	46.625	347.8	Sudbury	ca		Sudbury	133
CYSC	YSC		-5.0	A	-71.691389	45.438611	241.4	Sherbrooke	ca		Sherbrooke	134
CYSD	YSD		-7.0	A	-111.182999	50.2666701	769.6	Suffield Heliport	ca		Suffield	8149
CYSE	YSE							Squamish			Squamish, British Columbia	
CYSF	YSF		-6.0	N	-105.841	59.2503	245.4	Stony Rapids	ca		Stony Rapids	5528
CYSG								Saint-Georges Aerodrome			Saint-Georges, Quebec	
CYSH	YSH							Smiths Falls-Montague Airport (Smiths Falls-Montague (Russ Beach) Airport)			Smiths Falls, Ontario	
CYSJ	YSJ		-4.0	A	-65.890278	45.316111	108.8	Saint John	ca		St. John	135
CYSK	YSK		-5.0	A	-79.2467	56.5378	31.7	Sanikiluaq	ca		Sanikiluaq	5529
CYSL	YSL							Saint-Léonard Aerodrome			St. Leonard, New Brunswick	
CYSM	YSM		-7.0	A	-111.961944	60.020278	204.5	Fort Smith	ca		Fort Smith	136
CYSN	YCM							St. Catharines/Niagara District			St. Catharines, Ontario	
CYSP	YSP		-5.0	A	-86.344444	48.755278	315.5	Marathon	ca		Marathon	8356
CYSQ								Atlin			Atlin, British Columbia	
CYSR	YSR		-5.0	A	-84.613611	72.982222	641.9	Nanisivik	ca		Nanisivik	137
CYST	YST		-6.0	A	-94.8519	53.8456	235.6	St. Theresa Point	ca		St. Theresa Point	5530
CYSU	YSU		-4.0	A	-63.833611	46.440556	17.1	Summerside	ca		Summerside	138
CYSV	YSV							Saglek			Saglek, Labrador, Canada	
CYSW								Sparwood/Elk Valley			Sparwood, British Columbia	
CYSY	YSY		-7.0	A	-125.2425	71.993889	86.0	Sachs Harbour	ca		Sachs Harbour	139
CYSZ								Sainte-Anne-des-Monts Aerodrome			Sainte-Anne-des-Monts, Quebec	
CYTA	YTA		-5.0	A	-77.251701	45.864399	161.2	Pembroke	ca		Pembroke	8147
CYTE	YTE		-5.0	A	-76.526667	64.23	50.0	Cape Dorset	ca		Cape Dorset	140
CYTF	YTF		-6.0	A	-71.641389	48.508611	136.9	Alma	ca		Alma	7254
CYTH	YTH		-6.0	A	-97.864166	55.801111	222.2	Thompson	ca		Thompson	141
CYTJ	YTJ							Terrace Bay			Terrace Bay, Ontario, Canada	
CYTL	YTL		-5.0	A	-89.8969	53.8178	222.2	Big Trout Lake	ca		Big Trout Lake	5531
CYTN								Trenton Aerodrome			Trenton, Nova Scotia	
CYTQ	YTQ		-5.0	A	-69.9558	58.6678	37.2	Tasiujaq	ca		Tasiujaq	6728
CYTR	YTR		-5.0	A	-77.528056	44.118889	86.3	Trenton	ca		Trenton	142
CYTS	YTS		-5.0	A	-81.376667	48.569721	294.7	Timmins	ca		Timmins	143
CYTZ	YTZ		-5.0	A	-79.396167	43.627499	76.5	City Centre	ca		Toronto	144
CYUB	YUB		-7.0	A	-133.026389	69.433334	4.6	Tuktoyaktuk	ca		Tuktoyaktuk	145
CYUL	YUL		-5.0	A	-73.740833	45.470556	36.0	Pierre Elliott Trudeau Intl	ca		Montreal	146
CYUT	YUT		-6.0	A	-86.224722	66.521389	24.4	Repulse Bay	ca		Repulse Bay	147
CYUX	YUX		-5.0	A	-81.243611	68.776111	8.2	Hall Beach	ca		Hall Beach	148
CYUY	YUY		-5.0	A	-78.835556	48.206111	301.1	Rouyn Noranda	ca		Rouyn	149
CYVB	YVB		-4.0	A	-65.4603	48.0711	37.5	Bonaventure	ca		Bonaventure	6775
CYVC	YVC		-6.0	N	-105.261944	55.15139	378.6	La Ronge	ca		La Ronge	150
CYVD								Virden/R.J. (Bob) Andrew Field Regional Aerodrome			Virden, Manitoba	
CYVG	YVG		-7.0	A	-110.82389	53.355833	617.2	Vermilion	ca		Vermillion	151
CYVK	YVE							Vernon Regional			Vernon, British Columbia	
CYVM	YVM		-5.0	A	-64.031389	67.545833	6.4	Qikiqtarjuaq	ca		Broughton Island	152
CYVO	YVO		-5.0	A	-77.782778	48.053333	337.4	Val D Or	ca		Val D'or	153
CYVP	YVP		-5.0	A	-68.426944	58.096111	39.3	Kuujjuaq	ca		Quujjuaq	154
CYVQ	YVQ		-7.0	A	-126.798219	65.281617	72.5	Norman Wells	ca		Norman Wells	155
CYVR	YVR		-8.0	A	-123.184444	49.193889	4.3	Vancouver Intl	ca		Vancouver	156
CYVT	YVT		-6.0	N	-108.4175	55.841944	440.1	Buffalo Narrows	ca		Buffalo Narrows	157
CYVV	YVV		-5.0	A	-81.107222	44.745834	222.2	Wiarton	ca		Wiarton	158
CYVZ	YVZ		-6.0	A	-94.0614	52.6558	332.8	Deer Lake	ca		Deer Lake	5532
CYWA	YWA		-5.0	A	-77.319168	45.952221	130.1	Petawawa	ca		Petawawa	159
CYWE								Wekweètì			Wekweeti, Northwest Territories	
CYWG	YWG		-6.0	A	-97.239886	49.910036	238.7	Winnipeg Intl	ca		Winnipeg	160
CYWH	YWH		-8.0	A	-123.3875	48.422778		Victoria Inner Harbour	ca		Victoria	4106
CYWJ	YWJ		-7.0	A	-125.41666667	65.1833333	167.6	Deline	ca		Deline	4237
CYWK	YWK		-4.0	A	-66.864444	52.921944	551.1	Wabush	ca		Wabush	161
CYWL	YWL		-8.0	A	-122.054167	52.183056	940.3	Williams Lake	ca		Williams Lake	162
CYWM								Athabasca			Athabasca, Alberta	
CYWO	YWO							Lupin Airport (closed)			Lupin Mine, Nunavut, Canada	
CYWP	YWP		-5.0	A	-87.3689	52.9597	208.8	Webequie	ca		Webequie	5533
CYWR	YWR							White River			White River, Ontario, Canada	
CYWV	YWV							Wainwright Aerodrome			Wainwright, Alberta	
CYWY	YWY		-7.0	A	-123.436667	63.209444	149.0	Wrigley	ca		Wrigley	163
CYXC	YXC		-7.0	A	-115.781944	49.612222	940.0	Canadian Rockies Intl	ca		Cranbrook	164
CYXD	YXD		-7.0	A	-113.520556	53.5725	670.6	Edmonton City Centre	ca		Edmonton	165
CYXE	YXE		-6.0	N	-106.699722	52.170834	503.8	Saskatoon J G Diefenbaker Intl	ca		Saskatoon	166
CYXH	YXH		-7.0	A	-110.720833	50.01889	716.9	Medicine Hat	ca		Medicine Hat	167
CYXJ	YXJ		-8.0	A	-120.740278	56.238056	694.9	Fort St John	ca		Fort Saint John	168
CYXK	YXK		-6.0	A	-68.496944	48.478056	25.0	Rimouski	ca		Rimouski	7256
CYXL	YXL		-6.0	A	-91.905278	50.113889	383.4	Sioux Lookout	ca		Sioux Lookout	169
CYXN	YXN		-6.0	A	-92.5981	62.24	12.2	Whale Cove	ca		Whale Cove	5534
CYXP	YXP		-5.0	A	-65.713611	66.145	22.9	Pangnirtung	ca		Pangnirtung	170
CYXQ	YXQ							Beaver Creek			Beaver Creek, Yukon	
CYXR	YXR		-5.0	A	-79.848889	47.695	243.2	Timiskaming Rgnl	ca		Earlton	171
CYXS	YXS		-8.0	A	-122.678889	53.889444	691.0	Prince George	ca		Prince George	172
CYXT	YXT		-8.0	A	-128.576219	54.468508	217.3	Terrace	ca		Terrace	173
CYXU	YXU		-5.0	A	-81.151111	43.033056	278.0	London	ca		London	174
CYXX	YXX		-8.0	A	-122.360556	49.025278	59.4	Abbotsford	ca		Abbotsford	175
CYXY	YXY		-8.0	A	-135.067269	60.709553	706.2	Whitehorse Intl	ca		Whitehorse	176
CYXZ	YXZ		-5.0	A	-84.786389	47.966944	287.7	Wawa	ca		Wawa	8361
CYYB	YYB		-5.0	A	-79.422778	46.363611	370.3	North Bay	ca		North Bay	177
CYYC	YYC		-7.0	A	-114.020278	51.113888	1084.2	Calgary Intl	ca		Calgary	178
CYYD	YYD		-8.0	A	-127.182778	54.824722	521.8	Smithers	ca		Smithers	179
CYYE	YYE		-8.0	A	-122.596944	58.836389	381.9	Fort Nelson	ca		Fort Nelson	180
CYYF	YYF		-8.0	A	-119.602222	49.463056	344.1	Penticton	ca		Penticton	181
CYYG	YYG		-4.0	A	-63.121111	46.290001	48.8	Charlottetown	ca		Charlottetown	182
CYYH	YYH		-6.0	A	-93.576667	69.546667	28.0	Taloyoak	ca		Spence Bay	183
CYYI	YYI							Rivers			Rivers, Manitoba, Canada	
CYYJ	YYJ		-8.0	A	-123.425833	48.646944	19.2	Victoria Intl	ca		Victoria	184
CYYL	YYL		-6.0	A	-101.07611	56.863888	356.6	Lynn Lake	ca		Lynn Lake	185
CYYM	YYM							Cowley			Cowley, Alberta	
CYYN	YYN		-6.0	N	-107.690556	50.291944	816.9	Swift Current	ca		Swift Current	186
CYYO								Wynyard/W. B. Needham Field Aerodrome			Wynyard, Saskatchewan	
CYYQ	YYQ		-6.0	A	-94.065	58.739167	28.7	Churchill	ca		Churchill	187
CYYR	YYR		-4.0	A	-60.425833	53.319168	48.8	Goose Bay	ca		Goose Bay	188
CYYT	YYT		-3.5	A	-52.751945	47.61861	140.5	St Johns Intl	ca		St. John's	189
CYYU	YYU		-5.0	A	-82.4675	49.413889	226.5	Kapuskasing	ca		Kapuskasing	190
CYYW	YYW		-5.0	A	-88.909721	50.290279	322.5	Armstrong	ca		Armstrong	191
CYYY	YYY		-5.0	A	-68.208056	48.608612	52.4	Mont Joli	ca		Mont Joli	192
CYYZ	YYZ		-5.0	A	-79.630556	43.677223	173.4	Lester B Pearson Intl	ca		Toronto	193
CYZA	YZA							Ashcroft			Ashcroft, British Columbia, Canada	
CYZD	YZD		-5.0	A	-79.465556	43.7425	198.7	Downsview	ca		Toronto	194
CYZE	YZE		-5.0	A	-82.567778	45.885277	193.5	Gore Bay Manitoulin	ca		Gore Bay	195
CYZF	YZF		-7.0	A	-114.440278	62.462778	205.7	Yellowknife	ca		Yellowknife	196
CYZG	YZG		-5.0	A	-75.6672	62.1794	226.5	Salluit	ca		Salluit	5535
CYZH	YZH		-7.0	A	-114.777222	55.293056	582.8	Slave Lake	ca		Slave Lake	197
CYZP	YZP		-8.0	A	-131.813833	53.254333	6.4	Sandspit	ca		Sandspit	198
CYZR	YZR		-5.0	A	-82.308889	42.999444	181.1	Chris Hadfield	ca		Sarnia	199
CYZS	YZS							Coral Harbour			Coral Harbour, Nunavut	
CYZT	YZT		-8.0	A	-127.366667	50.680556	21.6	Port Hardy	ca		Port Hardy	200
CYZU	YZU		-7.0	A	-115.786667	54.14389	782.4	Whitecourt	ca		Whitecourt	201
CYZV	YZV		-5.0	A	-66.265556	50.223333	54.9	Sept Iles	ca		Sept-iles	202
CYZW	YZW		-8.0	A	-132.742778	60.172779	705.0	Teslin	ca		Teslin	203
CYZX	YZX		-4.0	A	-64.916944	44.984444	28.0	Greenwood	ca		Greenwood	204
CYZY	YZY		-8.0	A	-123.08333	55.29944	690.1	Mackenzie	ca		Mackenzie British Columbia	7987
CZAC	ZAC		-6.0	A	-96.0892	56.0894	189.3	York Landing	ca		York Landing	5536
CZAM	YSN							Salmon Arm			Salmon Arm, British Columbia	
CZBA			-5.0	A	-79.850833	43.4425	183.5	Burlington Airpark	ca		Burlington	7780
CZBB	YDT		-8.0	A	-123.0075	49.073889	1.8	Boundary Bay	ca		Boundary Bay	7273
CZBD	ILF		-6.0	A	-95.6139	56.0614	195.7	Ilford	ca		Ilford	5537
CZBF	ZBF		-4.0	A	-65.7389	47.6297	58.8	Bathurst	ca		Bathurst	5538
CZBM	ZBM							Bromont (Roland Désourdy)			Bromont, Quebec	
CZEE	KES							Kelsey			Kelesy, Manitoba	
CZEM	ZEM		-5.0	A	-78.5225	52.2264	7.3	Eastmain River	ca		Eastmain River	5539
CZFA	ZFA		-8.0	A	-133.375833	62.2075	716.6	Faro	ca		Faro	205
CZFD	ZFD		-6.0	N	-107.182	59.3344	248.1	Fond-Du-Lac	ca		Fond-Du-Lac	5540
CZFG	XPK							Pukatawagan			Pukatawagan, Manitoba	
CZFM	ZFM		-7.0	A	-134.860556	67.4075	35.4	Fort Mcpherson	ca		Fort Mcpherson	206
CZFN	ZFN		-7.0	A	-125.5833333	64.0833333	97.5	Tulita	ca		Tulita	4238
CZGF	ZGF							Grand Forks			Grand Forks, British Columbia	
CZGI	ZGI		-6.0	A	-94.0786	54.8397	191.1	Gods River	ca		Gods River	5541
