LOU01	Louisville Baseball Park	1876-04-25	1877-09-29	0	62	-85.76	38.23	Louisville	KY	US								LS1 (62:1876-1877)	Louisville Baseball Park (1876-1877)	
LOU02	Eclipse Park I	1882-05-05	1893-05-04	0	676	-85.8	38.25	Louisville	KY	US								LS2 (605:1882-1891); LS3 (71:1892-1893 alt)	Eclipse Park I (1882-1893)	
LOU03	Eclipse Park II	1893-05-22	1899-09-02	0	447	-85.8	38.25	Louisville	KY	US								LS3 (447:1893-1899)	Eclipse Park II (1893-1899)	
LUD01	Ludlow Baseball Park	1875-09-22	1875-09-22	0	1	-84.52	39.09	Covington	KY	US	41016							PH2 (1:1875-1875 alt)	Ludlow Baseball Park (1875-1875)	PH2 played 1 games here as an alternate (neutral) site from 1875-09-22 until 1875-09-22
MAS01	Long Island Grounds	1890-07-27	1890-08-03	0	2	-73.91	40.72	Maspeth	NY	US								BR4 (2:1890-1890 alt)	Long Island Grounds (1890-1890)	BR4 played 2 games here as an alternate (neutral) site from 1890-07-27 until 1890-08-03
MIA01	Pro Player Stadium	1993-04-05	2011-09-28	0	1496	-80.24	25.96	Miami	FL	US	33056	2269 Dan Marino Boulevard		(305) 626-7400	floridamarlins.com	marlinsbeisbol.com	logo_fla_79x76.jpg	FLO (1496:1993-now)	Sun Life Stadium (2010-2011); Land Shark Stadium (2009-2009); Dolphin Stadium (2005-2008); Pro Player Stadium (1996-2004); Joe Robbie Stadium (1993-1996); Dolphins Stadium	
MIA02	Marlins Park	2012-04-04	2013-09-29	1	162	-80.22	25.78	Miami	FL	US	33125	501 Marlins Way		(305) 480-1300	floridamarlins.com	marlinsbeisbol.com	logo_fla_79x76.jpg	MIA (162:2012-now)	Marlins Park	
MID01	Mansfield Club Grounds	1872-05-02	1872-07-27	0	7	-72.63	41.56	Middletown	CT	US								MID (7:1872-1872)	Mansfield Club Grounds (1872-1872)	
MIL01	Milwaukee Base-Ball Grounds	1878-05-14	1878-09-14	0	25	-87.93	43.04	Milwaukee	WI	US								ML2 (25:1878-1878)	Milwaukee Base-Ball Grounds (1878-1878); Eclipse Park II	
MIL02	Wright Street Grounds	1884-09-27	1885-09-25	0	14	-87.93	43.06	Milwaukee	WI	US								MLU (12:1884-1884); PRO (1:1885-1885 alt); BFN (1:1885-1885 alt)	Wright Street Grounds (1884-1884)	UA:1884 | PRO: 9/25/1885 | CHN played 2 games here as an alternate (neutral) site from 1885-09-04 until 1885-09-25 | BFN:9/4/1885
MIL03	Borchert Field	1891-09-10	1891-10-04	0	20	-87.92	43.07	Milwaukee	WI	US								ML3 (20:1891-1891)	Borchert Field (1891-1891); Athletic Park; Brewer Field; Athletic Field	
MIL04	Lloyd Street Grounds	1901-05-03	1901-09-12	0	70	-87.93	43.06	Milwaukee	WI	US								MLA (70:1901-1901)	Lloyd Street Grounds (1901-1901)	
MIL05	County Stadium	1953-04-14	2000-09-28	0	3484	-87.97	43.03	Milwaukee	WI	US								MLN (1023:1953-1965); MIL (2441:1970-2000); CHA (20:1968-1969 alt)	County Stadium (1953-2000)	CHA played 20 games here as an alternate (neutral) site from 1968-05-15 until 1969-09-26: Marketing move by Major League Baseball
MIL06	Miller Park	2001-04-06	2013-09-22	1	1058	-87.97	43.03	Milwaukee	WI	US	53214	One Brewers Way		(414) 902-4400	brewers.com		logo_mil_79x76.jpg	MIL (1053:2001-now); HOU (2:2008-now alt); CLE (3:2007-now alt)	Miller Park (2001-now)	CLE played 3 games here as an alternate (neutral) site from 2007-04-10 until 2007-04-12: Snow and cold weather in Cleveland
MIN01	Athletic Park (Minneapolis)	1891-10-02	1891-10-02	0	1	-93.27	44.98	Minneapolis	MN	US								ML3 (1:1891-1891 alt)	Athletic Park (Minneapolis) (1891-1891); Athletic Park (1891-1891)	ML3 played 1 games here as an alternate (neutral) site from 1891-10-02 until 1891-10-02 | ML2
MIN02	Metropolitan Stadium	1961-04-21	1981-09-30	0	1674	-93.24	44.85	Minneapolis	MN	US								MIN (1674:1961-1981)	Metropolitan Stadium (1961-1981)	
MIN03	Hubert H. Humphrey Metrodome	1982-04-06	2009-10-06	0	2242	-93.26	44.97	Minneapolis	MN	US	55415	34 Kirby Puckett Place		(612) 375-1366	twinsbaseball.com		logo_min_79x76.jpg	MIN (2242:1982-now)	Hubert H Humphrey Metrodome (1982-now); Metrodome	
MIN04	Target Field	2010-04-12	2013-09-29	1	324	-93.28	44.98	Minneapolis	MN	US								MIN (324:2010-now)	Target Field	
MNT01	Estadio Monterrey	1996-08-16	1999-04-04	0	4	-100.32	25.72	Monterrey	NL	MX								SDN (4:1996-1999 alt)	Estadio Monterrey (1996-1999); Estadio de Beisbol Monterrey	SDN played 4 games here as an alternate (neutral) site from 1996-08-16 until 1999-04-04: Marketing move by Major League Baseball
MON01	Parc Jarry	1969-04-14	1976-09-26	0	641	-73.63	45.53	Montreal	QC	CA								MON (641:1969-1976)	Parc Jarry (1969-1976); Jarry Park	
MON02	Stade Olympique	1977-04-15	2004-09-29	0	2145	-73.55	45.56	Montreal	QC	CA								MON (2145:1977-2004)	Stade Olympique (1977-2004); Olympic Stadium	
NEW01	Howard Avenue Grounds	1875-04-26	1877-09-22	0	27	-72.93	41.29	New Haven	CT	US								NH1 (26:1875-1875); HAR (1:1877-1877 alt)	Howard Avenue Grounds (1875-1877); Hamilton Park; Brewster Park	HAR played 1 games here as an alternate (neutral) site from 1877-09-22 until 1877-09-22
NEW02	Hamilton Park	1875-04-21	1875-04-21	0	1	-72.95	41.32	New Haven	CT	US								NH1 (1:1875-1875 alt)	Hamilton Park	
NEW03	Beyerle's Park	1888-09-02	1888-09-02	0	1	-81.66	41.46	Newburgh Township	OH	US								CL3 (1:1888-1888 alt)	Beyerle's Park (1888-1888); Forest City Park (1888-1888)	1 CLE game
NWK01	Wiedenmeyer's Park	1904-07-17	1904-07-17	0	1	-74.15	40.72	Newark	NJ	US								NYA (1:1904-1904 alt)	Wiedenmeyer's Park (1904-1904)	NYA played 1 games here as an alternate (neutral) site from 1904-07-17 until 1904-07-17: Alternate park for Sunday and/or holiday games
NYC01	Union Grounds (Brooklyn)	1871-05-25	1878-07-26	0	315	-73.96	40.7	Brooklyn	NY	US								NY3 (33:1876-1876); NY2 (150:1871-1875); HAR (28:1877-1877); BR2 (85:1873-1875); BR1 (14:1872-1872); WS3 (1:1871-1871 alt); PRO (1:1878-1878 alt); ELI (1:1873-1873 alt); CH1 (1:1871-1871 alt); BS1 (1:1871-1871 alt)	Union Grounds (Brooklyn) (1871-1878); Union Grounds (1871-1878)	PRO played 1 games here as an alternate (neutral) site from 1878-07-26 until 1878-07-26 | HAR played 28 games here as an alternate (neutral) site from 1877-04-30 unti
NYC02	Capitoline Grounds	1872-05-06	1872-10-31	0	18	-73.95	40.68	Brooklyn	NY	US								BR2 (18:1872-1872)	Capitoline Grounds (1872-1872)	
NYC03	Polo Grounds I (Southeast Diamond)	1883-05-01	1888-10-13	0	472	-73.95	40.8	New York	NY	US								NY1 (364:1883-1888); NY4 (108:1883-1885 alt)	Polo Grounds I (Southeast Diamond) (1883-1888); Polo Grounds I West Diamond; Polo Grounds I	
NYC04	Polo Grounds II (Southwest Diamond)	1883-05-30	1883-09-04	0	13	-73.95	40.8	New York	NY	US								NY4 (13:1883-1883 alt)	Polo Grounds II (Southwest Diamond) (1883-1883)	
NYC05	Washington Park I	1884-05-05	1889-05-04	0	290	-73.99	40.67	Brooklyn	NY	US								NY4 (1:1887-1887 alt); CN2 (1:1884-1884 alt); BR3 (288:1884-1889 alt)	Washington Park I (1884-1889)	CN2 played 1 games here as an alternate (neutral) site from 1884-10-10 until 1884-10-10
NYC06	Metropolitan Park	1884-05-13	1884-08-23	0	33	-73.94	40.79	New York	NY	US								NY4 (33:1884-1884)	Metropolitan Park (1884-1884)	
NYC07	Grauer's Ridgewood Park	1886-05-02	1886-09-19	0	14	-73.9	40.7	Brooklyn	NY	US								BR3 (14:1886-1886 alt)	Grauer's Ridgewood Park (1886-1886); Ridgewood Park I; Ridgewood Park	BR3:Sundays (1886-1889)
NYC08	Washington Park II	1889-05-30	1890-10-03	0	123	-73.99	40.67	Brooklyn	NY	US								BRO (74:1890-1890); BR3 (49:1889-1889)	Washington Park II (1889-1890)	
NYC09	Polo Grounds III	1889-07-08	1890-09-13	0	112	-73.94	40.83	New York	NY	US								NY1 (104:1889-1890); BR4 (8:1890-1890 alt)	Polo Grounds III (1889-1890); Polo Grounds II	
NYC10	Polo Grounds IV	1890-04-19	1911-04-13	0	1545	-73.94	40.83	New York	NY	US								NYP (66:1890-1890); NY1 (1479:1891-1911 alt)	Polo Grounds IV (1890-1911); Polo Grounds III	
NYC11	Eastern Park	1890-04-28	1897-10-02	0	554	-73.9	40.67	Brooklyn	NY	US								BRP (66:1890-1890); BRO (488:1891-1897)	Eastern Park (1890-1897)	
NYC12	Washington Park III	1898-04-30	1912-10-05	0	1125	-73.99	40.68	Brooklyn	NY	US								BRO (1125:1898-1912)	Washington Park III (1898-1915)	
NYC13	Hilltop Park	1903-04-30	1912-10-05	0	776	-73.94	40.84	New York	NY	US								NYA (748:1903-1912); NY1 (28:1911-1911 alt)	Hilltop Park (1903-1912)	NY1 played 28 games here as an alternate (neutral) site from 1911-04-15 until 1911-05-30: Fire at Polo Grounds IV
NYC14	Polo Grounds V	1911-06-28	1963-09-18	0	4490	-73.94	40.83	New York	NY	US								NYN (161:1962-1963); NY1 (3565:1911-1957); NYA (764:1912-1922 alt)	Polo Grounds V (1911-1963); Polo Grounds IV	NYA played 3 games here as an alternate (neutral) site from 1912-05-30 until 1912-09-02: To accommodate large crowd
NYC15	Ebbets Field	1913-04-09	1957-09-24	0	3447	-73.96	40.66	Brooklyn	NY	US								BRO (3447:1913-1957)	Ebbets Field (1913-1957)	
NYC16	Yankee Stadium I	1923-04-18	2008-09-21	0	6581	-73.93	40.83	Bronx	NY	US	10451	161st Street and River Avenue		(718) 293-4300	yankees.com	yankeesbeisbol.com	logo_nyy_79x76.jpg	NYA (6581:1923-now)	Yankee Stadium (1923-2008); Yankee Stadium I; Yankee Stadium II	No games 1974-75 | BDB designates as two different stadiums
NYC17	Shea Stadium	1964-04-17	2008-09-28	0	3737	-73.85	40.76	Flushing	NY	US	11368-1699	123-01 Roosevelt Avenue		(718) 507-6387	mets.com	losmets.com	logo_nym_79x76.jpg	NYN (3577:1964-now); NYA (160:1974-1998 alt)	Shea Stadium (1964-now); William A. Shea Stadium	NYA played 1 games here as an alternate (neutral) site from 1998-04-15 until 1998-04-15: Structural accident at Yankee Stadium (falling concrete and s
NYC18	Wallace's Ridgewood Park	1887-04-24	1890-06-08	0	77	-73.91	40.69	Brooklyn	NY	US								BR4 (28:1890-1890); BR3 (49:1887-1889 alt)	Wallace's Ridgewood Park (1887-1890); Ridgewood Park II (1887-1890); Ridgewood Park; Ridgewood Park II; Wallace's Grounds	
NYC19	Washington Park IV	1914-05-11	1915-09-30	0	154	-73.99	40.67	Brooklyn	NY	US								BRF (154:1914-1915)	Washington Park IV	
NYC20	Citi Field	2009-04-13	2013-09-29	1	405	-73.85	40.76	New York	NY	US								NYN (405:2009-now)	Citi Field	
NYC21	Yankee Stadium II	2009-04-16	2013-09-26	1	405	-73.93	40.83	New York	NY	US								NYA (405:2009-now)	Yankee Stadium II	
OAK01	Oakland-Alameda County Coliseum	1968-04-17	2013-09-22	1	3654	-122.2	37.75	Oakland	CA	US	94621	7000 Coliseum Way		(510) 638-4900	oaklandathletics.com		logo_oak_79x76.jpg	OAK (3654:1968-now)	Oakland-Alameda County Coliseum (1968-2013); Overstock.com Coliseum(2011-2011); McAfee Coliseum (2005-2008); Network Associates Coliseum (1998-2004); UMAX Coliseum (1997-1997); Oakland Coliseum	
PEN01	Pendleton Park	1891-04-25	1891-08-13	0	45	-84.45	39.12	Cincinnati	OH	US	45226							CN3 (45:1891-1891)	Pendleton Park (1891-1891); East End Park; East End Grounds: Cincinnati Gym Grounds	
PHI01	Jefferson Street Grounds	1871-06-03	1890-10-11	0	746	-75.18	39.98	Philadelphia	PA	US								PHN (35:1876-1876); PH4 (494:1883-1890); PH2 (83:1873-1875); PH1 (134:1871-1875)	Jefferson Street Grounds (1871-1891); Athletics Park; Athletic Park	
PHI02	Centennial Park	1875-04-21	1875-06-04	0	8	-75.17	39.98	Philadelphia	PA	US								PH3 (7:1875-1875); PH1 (1:1875-1875 alt)	Centennial Park (1875-1875); Centennial Grounds	
PHI03	Oakdale Park (Philadelphia)	1882-05-02	1882-09-21	0	39	-75.15	39.99	Philadelphia	PA	US								PH4 (39:1882-1882)	Oakdale Park (Philadelphia) (1882-1882); Oakdale Park (1882-1882)	
PHI04	Recreation Park (Philadelphia)	1883-05-01	1886-10-09	0	224	-75.17	39.98	Philadelphia	PA	US								PHI (224:1883-1886)	Recreation Park (Philadelphia) (1883-1886); Recreation Park (1883-1886)	
PHI05	Keystone Park	1884-04-17	1884-08-07	0	35	-75.17	39.93	Philadelphia	PA	US								PHU (35:1884-1884)	Keystone Park (1884-1884)	
PHI06	Huntingdon Grounds I	1887-04-30	1894-08-04	0	531	-75.16	39.99	Philadelphia	PA	US								PHI (531:1887-1894)	Huntingdon Grounds I (1887-1894); Philadelphia Baseball Grounds	No games 8/7/1894 to 8/17/1894 | Fire 8/6/1894
PHI07	Forepaugh Park	1890-04-30	1891-10-05	0	137	-75.15	39.99	Philadelphia	PA	US								PHP (65:1890-1890); PH4 (72:1891-1891)	Forepaugh Park (1890-1890)	
PHI08	University of Penn. Athletic Field	1894-08-11	1894-08-17	0	6	-75.2	39.95	Philadelphia	PA	US								PHI (6:1894-1894 alt)	University of Penn. Athletic Field (1894-1894)	PHI played 6 games here as an alternate (neutral) site from 1894-08-11 until 1894-08-17: Fire at Huntington Street Grounds
PHI09	Baker Bowl	1895-05-02	1938-06-30	0	3218	-75.16	39.99	Philadelphia	PA	US								PHI (3209:1895-1938 alt); CL4 (9:1898-1898 alt)	Baker Bowl (1895-1938)	CL4 played 9 games here as an alternate (neutral) site from 1898-07-29 until 1898-08-11
PHI10	Columbia Park (Philadelphia)	1901-04-26	1908-10-03	0	599	-75.18	39.98	Philadelphia	PA	US								PHA (583:1901-1908); PHI (16:1903-1903 alt)	Columbia Park (Philadelphia) (1901-1908); Columbia Park (1901-1908)	PHI played 16 games here as an alternate (neutral) site from 1903-08-20 until 1903-09-10: Serious structural accident at the Baker Bowl
PHI11	Shibe Park	1909-04-12	1970-10-01	0	6055	-75.16	40	Philadelphia	PA	US								PHA (3497:1909-1954); PHI (2558:1927-1970 alt)	Connie Mack Stadium (1954-1970); Shibe Park (1909-1953)	PHI played 12 games here as an alternate (neutral) site from 1927-05-16 until 1927-05-28: Collapse of the RF grandstand at Baker Bowl
PHI12	Veterans Stadium	1971-04-10	2003-09-28	0	2617	-75.17	39.91	Philadelphia	PA	US								PHI (2617:1971-2003)	Veterans Stadium (1971-2003)	
PHI13	Citizens Bank Park	2004-04-12	2013-09-22	1	813	-75.17	39.91	Philadelphia	PA	US	19148	One Citizens Bank Way		(215) 463-6000	phillies.com		logo_phi_79x76.jpg	PHI (810:2004-now); TOR (3:2010-now alt)	Citizens Bank Park (2004-now)	
PHI14	Huntingdon Grounds II	1894-08-18	1894-09-06	0	22	-75.16	39.99	Philadelphia	PA	US								PHI (22:1894-1894 alt)	Huntingdon Grounds II (1894-1894)	
PHO01	Chase Field	1998-03-31	2013-09-29	1	1296	-112.07	33.45	Phoenix	AZ	US	85001	401 East Jefferson Street		(602) 462-6500	dbacks.com	losdbacks.com	logo_ari_79x76.jpg	ARI (1296:1998-now)	Chase Field (2006-now); Bank One Ballpark (1998-2005); BOB	
PIT01	Union Park	1878-08-22	1878-08-24	0	3	-80.03	40.45	Pittsburgh	PA	US								IN1 (3:1878-1878 alt)	Union Park (1878-1878)	PRO: 3 games | IN1 played 3 games here as an alternate (neutral) site from 1878-08-22 until 1878-08-24
PIT02	Exposition Park I	1882-05-10	1883-09-06	0	69	-80.01	40.45	Pittsburgh	PA	US								PT1 (69:1882-1883)	Exposition Park I (1882-1884); Lower Field	PTU: 8/25 to 8/30/1884 | PT1:1882-1883 | CHU played 5 games here as an alternate (neutral) site from 1884-08-25 until 1884-08-30: Team moved from Chicago and played s
PIT03	Exposition Park II	1883-05-01	1884-08-30	0	22	-80.01	40.45	Pittsburgh	PA	US								PT1 (17:1883-1883 alt); CHU (5:1884-1884 alt)	Exposition Park II (1883-1883); Upper Field	
PIT04	Recreation Park (Pittsburgh)	1884-05-01	1890-09-30	0	429	-80.03	40.45	Pittsburgh	PA	US								PT1 (187:1884-1886); PIT (242:1887-1890)	Recreation Park (Pittsburgh) (1884-1890); Recreation Park (1884-1890)	
PIT05	Exposition Park III	1890-04-19	1915-10-02	0	1572	-80.01	40.45	Pittsburgh	PA	US								PTP (65:1890-1890); PTF (152:1914-1915); PIT (1353:1891-1909 alt); PHI (2:1892-1892 alt)	Exposition Park III (1890-1915); Exposition Park	PHI played 2 games here as an alternate (neutral) site from 1892-06-30 until 1892-06-30
PIT06	Forbes Field	1909-06-30	1970-06-28	0	4760	-79.95	40.44	Pittsburgh	PA	US								PIT (4760:1909-1970)	Forbes Field (1909-1970)	
PIT07	Three Rivers Stadium	1970-07-16	2000-10-01	0	2407	-80.01	40.45	Pittsburgh	PA	US								PIT (2407:1970-2000 alt)	Three Rivers Stadium (1970-2000)	
PIT08	PNC Park	2001-04-09	2013-09-22	1	1051	-80.01	40.45	Pittsburgh	PA	US	15212	115 Federal Street		(412) 323-5000	pirates.com		logo_pit_79x76.jpg	PIT (1051:2001-now)	PNC Park (2001-now)	
PRO01	Adelaide Avenue Grounds	1875-06-12	1875-06-22	0	2	-71.42	41.8	Providence	RI	US								HR1 (1:1875-1875 alt); BS1 (1:1875-1875 alt)	Adelaide Avenue Grounds (1875-1875)	HR1 played 1 games here as an alternate (neutral) site from 1875-06-12 until 1875-06-12 | BS1 played 1 games here as an alternate (neutral) site from 1875-06-22 until
PRO02	Messer Street Grounds	1878-05-01	1885-09-09	0	358	-71.44	41.81	Providence	RI	US								PRO (358:1878-1885)	Messer Street Grounds (1878-1885)	
RCK01	Virginia State Agricultural Society Fair Grounds	1871-05-06	1871-08-03	0	6	-89.1	42.28	Rockford	IL	US								RC1 (6:1871-1871)	Virginia State Agricultural Society Fair Grounds; Agricultural Society Fair Grounds (1871-1871)	
RIC01	Richmond Fair Grounds	1875-04-29	1875-05-01	0	2	-77.45	37.55	Richmond	VA	US								WS6 (2:1875-1875 alt)	Richmond Fair Grounds (1875-1875)	WS6 played 2 games here as an alternate (neutral) site from 1875-04-29 until 1875-05-01
RIC02	Allens Pasture	1884-08-05	1884-10-15	0	22	-77.46	37.55	Richmond	VA	US								RIC (22:1884-1884)	Allens Pasture (1884-1884); Virginia Base-Ball Park; Allen Pasture	
ROC01	Culver Field I	1890-04-28	1890-10-04	0	57	-77.58	43.15	Rochester	NY	US								RC2 (57:1890-1890)	Culver Field I (1890-1890)	
ROC02	Culver Field II	1898-08-27	1898-08-29	0	2	-77.58	43.15	Rochester	NY	US								CL4 (2:1898-1898 alt)	Culver Field II (1898-1898)	CL4 played 2 games here as an alternate (neutral) site from 1898-08-27 until 1898-08-29
ROC03	Ontario Beach Grounds	1898-08-28	1898-08-28	0	1	-77.61	43.26	Rochester	NY	US								CL4 (1:1898-1898 alt)	Ontario Beach Grounds (1898-1898)	CL4 played 1 games here as an alternate (neutral) site from 1898-08-28 until 1898-08-28
SAI01	St. George Cricket Grounds	1886-04-22	1889-06-14	0	148	-74.08	40.65	Staten Island	NY	US								NY4 (125:1886-1887); NY1 (23:1889-1889 alt)	St. George Cricket Grounds (1886-1889)	NY1 played 23 games here as an alternate (neutral) site from 1889-04-29 until 1889-06-14
SAN01	Qualcomm Stadium	1969-04-08	2003-09-28	0	2768	-117.12	32.78	San Diego	CA	US								SDN (2768:1969-2003)	Qualcomm Stadium (1997-2003); San Diego Stadium (1969-1980); Jack Murphy Stadium (1981-1996); San Diego-Jack Murphy Stadium	
SAN02	PetCo Park	2004-04-08	2013-09-26	1	810	-117.16	32.71	San Diego	CA	US	92101	100 Park Boulevard		(619) 795-5000	padres.com	padresbeisbol.com	logo_sd_79x76.jpg	SDN (810:2004-now)	PETCO Park (2004-now)	
SEA01	Sicks' Stadium	1969-04-11	1969-10-02	0	82	-122.3	47.58	Seattle	WA	US								SE1 (82:1969-1969)	Sicks Stadium (1969-1969); Sick's Stadium; Sicks' Stadium	
SEA02	Kingdome	1977-04-06	1999-06-27	0	1755	-122.33	47.6	Seattle	WA	US								SEA (1755:1977-1999 alt)	Kingdome (1977-1999)	
SEA03	Safeco Field	1999-07-15	2013-09-29	1	1181	-122.33	47.59	Seattle	WA	US	98104	P.O. Box 4100		(206) 346-4000	seattlemariners.com		logo_sea_79x76.jpg	SEA (1178:1999-now); FLO (3:2011-now alt)	Safeco Field (1999-now)	
SFO01	Seals Stadium	1958-04-15	1959-09-20	0	154	-122.41	37.77	San Francisco	CA	US								SFN (154:1958-1959)	Seals Stadium (1958-1959)	
SFO02	Candlestick Park	1960-04-12	1999-09-30	0	3173	-122.39	37.71	San Francisco	CA	US								SFN (3173:1960-1999)	Candlestick Park; 3Com Park at Candlestick Point (1996-1999); Candlestick Park (1960-1995); 3Com Park	
SFO03	AT&T Park	2000-04-11	2013-09-29	1	1135	-122.39	37.78	San Francisco	CA	US	94107	24 Willie Mays Plaza		(415) 972-2000	sfgiants.com	sfgigantes.com	logo_sf_79x76.jpg	SFN (1135:2000-now)	AT&T Park (2006-now); Pacific Bell Park (2000-2003); SBC Park (2004-2005); PacBell Park	
SJU01	Estadio Hiram Bithorn	2001-04-01	2010-06-30	0	47	-66.07	18.42	San Juan	PR	US								TOR (1:2001-2001 alt); MON (43:2003-2004 alt); FLO (3:2010-now alt)	Estadio Hiram Bithorn (2001-2004); Hiram Bithorn Stadium	TOR played 1 games here as an alternate (neutral) site from 2001-04-01 until 2001-04-01: Marketing move by Major League Baseball | MON played 43 games here as an alte
SPR01	Hampden Park Race Track	1872-07-23	1875-05-14	0	3	-72.61	42.11	Springfield	MA	US								MID (1:1872-1872 alt); BS1 (2:1873-1875 alt)	Hampden Park Race Track (1872-1875); Springfield Track	TRO:7/23/1872 | MID played 1 games here as an alternate (neutral) site from 1872-07-23 until 1872-07-23 | BS1 played 2 games here as an alternate (neutral) site from 
STL01	Red Stocking Base-Ball Park	1875-05-04	1875-07-04	0	14	-90.23	38.63	St. Louis	MO	US								SL1 (14:1875-1875)	Red Stocking Base-Ball Park (1875-1875); Red Stockings Baseball Park; Red Stocking Base Ball Park; Red Stockings Base-Ball Park	
STL02	Grand Avenue Park	1875-05-06	1878-07-13	0	97	-90.22	38.66	St. Louis	MO	US								SL3 (60:1876-1877); SL2 (34:1875-1875); IN1 (3:1878-1878 alt)	Grand Avenue Park (1875-1878); Sportsman's Park I	IN1 played 3 games here as an alternate (neutral) site from 1878-07-09 until 1878-07-13
STL03	Sportsman's Park I	1882-05-02	1892-10-13	0	717	-90.22	38.66	St. Louis	MO	US								SLN (72:1892-1892); SL4 (645:1882-1891)	Sportsman's Park I (1882-1892)	
STL04	Palace Park of America	1884-04-20	1886-09-23	0	175	-90.21	38.65	St. Louis	MO	US								SLU (55:1884-1884); SL5 (120:1885-1886)	Palace Park of America; Union Grounds (1884-1886); Union Grounds (Saint Louis) (1884-1886); Sportsman's Park I	
STL05	Robison Field	1893-04-27	1920-06-06	0	2021	-90.22	38.66	St. Louis	MO	US								SLN (2018:1893-1920 alt); CL4 (3:1898-1899 alt)	Robison Field (1893-1920)	CL4 played 3 games here as an alternate (neutral) site from 1898-09-28 until 1899-09-24
STL06	Sportsman's Park II	1902-04-23	1908-10-06	0	530	-90.22	38.66	St. Louis	MO	US								SLA (530:1902-1908)	Sportsman's Park II (1902-1908); Sportsman's Park III	
STL07	Busch Stadium I	1909-04-14	1966-05-08	0	7022	-90.22	38.66	St. Louis	MO	US								SLA (3451:1909-1953); SLN (3571:1920-1966 alt)	Busch Stadium I (1953-1966); Sportsman's Park III (1909-1952); Sportsman's Park IV	
STL08	Handlan's Park	1914-04-16	1915-10-03	0	158	-90.23	38.63	St. Louis	MO	US								SLF (158:1914-1915)	Handlan's Park (1914-1915); Federal League Park	
STL09	Busch Stadium II	1966-05-12	2005-10-02	0	3174	-90.19	38.62	St. Louis	MO	US								SLN (3174:1966-2005)	Busch Stadium II (1966-2005)	
STL10	Busch Stadium III	2006-04-10	2013-09-29	1	647	-90.19	38.62	St. Louis	MO	US	63102	700 Clark Street		(314) 345-9600	stlcardinals.com		logo_stl_79x76.jpg	SLN (647:2006-now)	Busch Stadium III (2006-now); Busch Stadium	
STP01	Tropicana Field	1998-03-31	2013-09-23	1	1286	-82.65	27.77	St. Petersburg	FL	US	33705	One Tropicana Drive		(727) 825-3137	devilrays.com	raysbeisbol.com	logo_tb_79x76.jpg	TBA (1286:1998-now)	Tropicana Field (1998-now)	
SYR01	Star Park I	1879-05-28	1879-09-10	0	34	-76.15	43.03	Syracuse	NY	US								SR1 (34:1879-1879)	Star Park I (1879-1879); Newell Park	
SYR02	Star Park II	1890-04-28	1890-10-04	0	54	-76.15	43.04	Syracuse	NY	US								SR2 (54:1890-1890)	Star Park II (1890-1890)	
SYR03	Iron Pier	1890-08-03	1890-08-03	0	1	-76.18	43.07	Syracuse	NY	US								SR2 (1:1890-1890 alt)	Iron Pier (1890-1890)	SR2 played 1 games here as an alternate (neutral) site from 1890-08-03 until 1890-08-03: Alternate park for Sunday and/or holiday games | No game ever played here: Fo
SYR04	Lakeside Park	1879-05-31	1879-08-09	0	NULL	NULL	NULL	Syracuse	NY	US									Lakeside Park	stadium only found in old parkcodes.txt, data suspect | SR1: Sundays
THR01	Three Rivers Park	1890-05-18	1890-07-20	0	5	-76.28	43.2	Clay	NY	US	13041							SR2 (5:1890-1890 alt)	Three Rivers Park (1890-1890)	SR2 played 5 games here as an alternate (neutral) site from 1890-05-25 until 1890-07-20: Alternate park for Sunday and/or holiday games
TOK01	Tokyo Dome	2000-03-29	2012-03-29	0	8	139.75	35.71	Tokyo	TK	JP								TBA (2:2004-2004 alt); OAK (4:2008-now alt); NYN (1:2000-2000 alt); CHN (1:2000-2000 alt)	Tokyo Dome (2000-2004)	TBA played 2 games here as an alternate (neutral) site from 2004-03-30 until 2004-03-31: Marketing move by Major League Baseball | NYN played 1 games here as an alter
TOL01	League Park (Toledo)	1884-05-14	1884-09-24	0	54	-83.55	41.65	Toledo	OH	US								TL1 (54:1884-1884)	League Park (Toledo) (1884-1884); League Park (1884-1884)	
TOL02	Tri-State Fair Grounds	1884-09-13	1884-09-13	0	1	-83.59	41.65	Toledo	OH	US								TL1 (1:1884-1884 alt)	Tri-State Fair Grounds (1884-1884)	
TOL03	Speranza Park	1890-05-01	1890-10-02	0	68	-83.54	41.67	Toledo	OH	US								TL2 (68:1890-1890)	Speranza Park (1890-1890)	
TOL04	Armory Park	1903-06-28	1903-08-16	0	2	-83.54	41.66	Toledo	OH	US								DET (2:1903-1903 alt)	Armory Park (1903-1903)	DET played 2 games here as an alternate (neutral) site from 1903-06-28 until 1903-08-16: Alternate park for Sunday and/or holiday games
TOR01	Exhibition Stadium	1977-04-07	1989-05-28	0	968	-79.42	43.63	Toronto	ON	CA								TOR (968:1977-1989 alt)	Exhibition Stadium (1977-1989)	First game: snow covering outfield
TOR02	Rogers Centre	1989-06-05	2013-09-29	1	1965	-79.39	43.64	Toronto	ON	CA	M5V1J1	1 Blue Jays Way	Suite 3200	(416) 341-1000	bluejays.com		logo_tor_79x76.jpg	TOR (1965:1989-now)	Rogers Centre (2005-now); Skydome (1989-2004)	
