ruby                       	ca0147	202   1  71
russet                     	a13905	161  57   5
rust                       	a83c09	168  60   9
rustbrown                  	8b3103	139  49   3
rustorange                 	c45508	196  85   8
rustred                    	aa2704	170  39   4
rustyorange                	cd5909	205  89   9
rustyred                   	af2f0d	175  47  13
saffron                    	feb209	254 178   9
sage                       	87ae73	135 174 115
sagegreen                  	88b378	136 179 120
salmon                     	ff796c	255 121 108
salmonpink                 	fe7b7c	254 123 124
sand                       	e2ca76	226 202 118
sandbrown                  	cba560	203 165  96
sandstone                  	c9ae74	201 174 116
sandy                      	f1da7a	241 218 122
sandybrown                 	c4a661	196 166  97
sandyellow                 	fce166	252 225 102
sandyyellow                	fdee73	253 238 115
sapgreen                   	5c8b15	 92 139  21
sapphire                   	2138ab	 33  56 171
scarlet                    	be0119	190   1  25
sea                        	3c9992	 60 153 146
seablue                    	047495	  4 116 149
seafoam                    	80f9ad	128 249 173
seafoamblue                	78d1b6	120 209 182
seafoamgreen               	7af9ab	122 249 171
seagreen                   	53fca1	 83 252 161
seaweed                    	18d17b	 24 209 123
seaweedgreen               	35ad6b	 53 173 107
sepia                      	985e2b	152  94  43
shamrock                   	01b44c	  1 180  76
shamrockgreen              	02c14d	  2 193  77
shit                       	7f5f00	127  95   0
shitbrown                  	7b5804	123  88   4
shitgreen                  	758000	117 128   0
shockingpink               	fe02a2	254   2 162
sickgreen                  	9db92c	157 185  44
sicklygreen                	94b21c	148 178  28
sicklyyellow               	d0e429	208 228  41
sienna                     	a9561e	169  86  30
silver                     	c5c9c7	197 201 199
sky                        	82cafc	130 202 252
skyblue                    	75bbfd	117 187 253
slate                      	516572	 81 101 114
slateblue                  	5b7c99	 91 124 153
slategreen                 	658d6d	101 141 109
slategrey                  	59656d	 89 101 109
slimegreen                 	99cc04	153 204   4
snot                       	acbb0d	172 187  13
snotgreen                  	9dc100	157 193   0
softblue                   	6488ea	100 136 234
softgreen                  	6fc276	111 194 118
softpink                   	fdb0c0	253 176 192
softpurple                 	a66fb5	166 111 181
spearmint                  	1ef876	 30 248 118
springgreen                	a9f971	169 249 113
spruce                     	0a5f38	 10  95  56
squash                     	f2ab15	242 171  21
steel                      	738595	115 133 149
steelblue                  	5a7d9a	 90 125 154
steelgrey                  	6f828a	111 130 138
stone                      	ada587	173 165 135
stormyblue                 	507b9c	 80 123 156
straw                      	fcf679	252 246 121
strawberry                 	fb2943	251  41  67
strongblue                 	0c06f7	 12   6 247
strongpink                 	ff0789	255   7 137
sunflower                  	ffc512	255 197  18
sunfloweryellow            	ffda03	255 218   3
sunnyyellow                	fff917	255 249  23
sunshineyellow             	fffd37	255 253  55
sunyellow                  	ffdf22	255 223  34
swamp                      	698339	105 131  57
swampgreen                 	748500	116 133   0
tan                        	d1b26f	209 178 111
tanbrown                   	ab7e4c	171 126  76
tangerine                  	ff9408	255 148   8
tangreen                   	a9be70	169 190 112
taupe                      	b9a281	185 162 129
tea                        	65ab7c	101 171 124
teagreen                   	bdf8a3	189 248 163
teal                       	029386	  2 147 134
tealblue                   	01889f	  1 136 159
tealgreen                  	25a36f	 37 163 111
tealish                    	24bca8	 36 188 168
tealishgreen               	0cdc73	 12 220 115
terracota                  	cb6843	203 104  67
terracotta                 	c9643b	201 100  59
tiffanyblue                	7bf2da	123 242 218
tomato                     	ef4026	239  64  38
tomatored                  	ec2d01	236  45   1
topaz                      	13bbaf	 19 187 175
toupe                      	c7ac7d	199 172 125
toxicgreen                 	61de2a	 97 222  42
treegreen                  	2a7e19	 42 126  25
trueblue                   	010fcc	  1  15 204
truegreen                  	089404	  8 148   4
turquoise                  	06c2ac	  6 194 172
turquoiseblue              	06b1c4	  6 177 196
turquoisegreen             	04f489	  4 244 137
turtlegreen                	75b84f	117 184  79
twilight                   	4e518b	 78  81 139
twilightblue               	0a437a	 10  67 122
uglyblue                   	31668a	 49 102 138
uglybrown                  	7d7103	125 113   3
uglygreen                  	7a9703	122 151   3
uglypink                   	cd7584	205 117 132
uglypurple                 	a442a0	164  66 160
uglyyellow                 	d0c101	208 193   1
ultramarine                	2000b1	 32   0 177
ultramarineblue            	1805db	 24   5 219
umber                      	b26400	178 100   0
velvet                     	750851	117   8  81
vermillion                 	f4320c	244  50  12
verydarkblue               	000133	  0   1  51
verydarkbrown              	1d0200	 29   2   0
verydarkgreen              	062e03	  6  46   3
verydarkpurple             	2a0134	 42   1  52
verylightblue              	d5ffff	213 255 255
verylightbrown             	d3b683	211 182 131
verylightgreen             	d1ffbd	209 255 189
verylightpink              	fff4f2	255 244 242
verylightpurple            	f6cefc	246 206 252
verypaleblue               	d6fffe	214 255 254
verypalegreen              	cffdbc	207 253 188
vibrantblue                	0339f8	  3  57 248
vibrantgreen               	0add08	 10 221   8
vibrantpurple              	ad03de	173   3 222
violet                     	9a0eea	154  14 234
violetblue                 	510ac9	 81  10 201
violetpink                 	fb5ffc	251  95 252
violetred                  	a50055	165   0  85
viridian                   	1e9167	 30 145 103
vividblue                  	152eff	 21  46 255
vividgreen                 	2fef10	 47 239  16
vividpurple                	9900fa	153   0 250
vomit                      	a2a415	162 164  21
vomitgreen                 	89a203	137 162   3
vomityellow                	c7c10c	199 193  12
warmblue                   	4b57db	 75  87 219
warmbrown                  	964e02	150  78   2
warmgrey                   	978a84	151 138 132
warmpink                   	fb5581	251  85 129
warmpurple                 	952e8f	149  46 143
washedoutgreen             	bcf5a6	188 245 166
waterblue                  	0e87cc	 14 135 204
watermelon                 	fd4659	253  70  89
weirdgreen                 	3ae57f	 58 229 127
wheat                      	fbdd7e	251 221 126
white                      	ffffff	255 255 255
windowsblue                	3778bf	 55 120 191
wine                       	80013f	128   1  63
winered                    	7b0323	123   3  35
wintergreen                	20f986	 32 249 134
wisteria                   	a87dc2	168 125 194
yellow                     	ffff14	255 255  20
yellowbrown                	b79400	183 148   0
yellowgreen                	bbf90f	187 249  15
yellowish                  	faee66	250 238 102
yellowishbrown             	9b7a01	155 122   1
yellowishgreen             	b0dd16	176 221  22
yellowishorange            	ffab0f	255 171  15
yellowishtan               	fcfc81	252 252 129
yellowochre                	cb9d06	203 157   6
yelloworange               	fcb001	252 176   1
yellowtan                  	ffe36e	255 227 110
yellowybrown               	ae8b0c	174 139  12
yellowygreen               	bff128	191 241  40
