1995-02-10T06:00:00Z	1995-04-26T05:00:00Z	Cannon Beach, OR		10 sec.	Man in motel room sees "flash of red light in eyes."  Sees bright light in room. Sees bright "star" below overcast to south.	45.8917738	-123.9615274	Cannon Beach	Clatsop County	Oregon	United States of America	10 sec
1995-08-23T05:00:00Z	1995-08-23T05:00:00Z	Puyallup, WA		10 sec.	Young woman driving to work sees "mushroom-shaped obj. w/ ring around it" streak over hwy.  Sees 2nd obj.. Very alarmed.	47.1849009	-122.2921406	Puyallup	Pierce County	Washington	United States of America	10 sec
1995-03-17T06:00:00Z	1995-03-22T06:00:00Z	Evington, VA		2 min.	Woman sees "star" approach, stop, descend, move forward, disappear. Other multiple sightings near Lynchburg.	37.2337555	-79.2894688	Evington	Campbell	Virginia	United States of America	2 min
1995-06-30T05:00:00Z	1995-07-06T05:00:00Z	Port Angeles, WA		5 days	Man repts. multiple sightings of up to 10 bright objects streaking overhead during 26-30JN95.  Very bright, solid lights "like stars."	48.118146	-123.4307413	Port Angeles	Clallam County	Washington	United States of America	5 day
1995-09-29T05:00:00Z	1995-09-29T05:00:00Z	Manchester, ME		10 min.	Man & son driving on I-95 see strange, stationary light, then 2nd streaks up.  First obj. approaches car.  Son recalls details of ship.	44.324513	-69.8603256	Manchester	Kennebec	Maine	United States of America	10 min
1995-09-29T05:00:00Z	1995-09-29T05:00:00Z	San Francisco, CA		6 sec.	Woman sees a bright white obj. hovering steadily in daytime sky.  1/5 size of moon. Suddenly got smaller. (Was soap bubble in sky.)	37.7789601	-122.419199	San Francisco	San Francisco City and County	California	United States of America	6 sec
1995-11-04T06:00:00Z	1995-11-08T06:00:00Z	Alfalfa, OR		10 sec.	Young man (MUFON trainee) & girlfriend witness a "straight, triangular beam of light" projected down (?) from cloudy sky.	44.0773433	-121.0169654	Alfalfa	Deschutes	Oregon	United States of America	10 sec
1995-09-24T05:00:00Z	1995-10-09T05:00:00Z	Maple Valley, WA		45 sec.	Woman witnesses a "ball, a bright light,  floating across sky."  It "zigzagged, faded, shot straight up."	47.3661629	-122.0447038	Maple Valley	King County	Washington	United States of America	45 sec
1995-07-24T05:00:00Z	1995-07-26T05:00:00Z	Arlington, IL		20 sec.	Man repts. seeing "whole sky light up."  Flash appeared to be from very high up, very bright, stationary, and cast shadows.	32.701843	-97.1399759754197	Arlington	Tarrant County	Texas	United States of America	20 sec
1995-08-17T05:00:00Z	1995-08-21T05:00:00Z	Granite, WA		15 min.	Woman, son, & neighbor witness "large, oval-shaped bright, magenta light" below clouds.  Light blinked on and off 3x in 2 sec..	48.14381	-117.227334	Diamond Lake	Pend Oreille	Washington	United States of America	15 min
1995-03-15T06:00:00Z	1995-03-18T06:00:00Z	S. Greensburg, PA			Woman witnesses large ball of bright white light flying NW to SE. Turns blue, vanishes instantly. Silent.	40.2784029	-79.5447619	South Greensburg	Westmoreland County	Pennsylvania	United States of America	
1995-06-19T05:00:00Z	1995-06-20T05:00:00Z	Cottonwood, CA		90 sec.	Two boys report witnessing 2 bizarre yellowish-white objects fly overhead.  Reported to local sheriff's office.	38.6582375	-121.9710801	Cottonwood	Yolo	California	United States of America	90 sec
1995-04-03T05:00:00Z	1995-04-04T05:00:00Z	Bakersfield, CA		3 hrs.	Woman & boyfriend witness 3x strange obj., "sheet of green, laser" light.  Project beams of light to ground.	35.2450733	-118.973756736896	Bakersfield	Kern County	California	United States of America	3 hr
1995-06-18T05:00:00Z	1995-06-19T05:00:00Z	Fall River, MA		2 min.	Two men driving on Rte. 195 witness bizarre obj. hover overhead.  Brightly lighted, "size of DC-9 w/ 60 deg. sweep to wings."	41.7006355	-71.1545461	Fall River	Bristol County	Massachusetts	United States of America	2 min
1995-04-20T05:00:00Z	1995-04-20T05:00:00Z	Watauga, TX		15 sec.	Man repts. obj. fly overhead W to E.  Looked like 4 lights in a square pattern, blue in front, 3 white lights on other corners.	32.8739765	-97.250102204606	Watauga	Tarrant County	Texas	United States of America	15 sec
1995-09-14T05:00:00Z	1995-09-14T05:00:00Z	Douglas, AZ		15 min.	Young woman returning from church w/grandmother witness strange obj. w/ "flashing lghts going in circles." Cell phone had static.	31.3599695	-109.549504420132	Douglas	Cochise County	Arizona	United States of America	15 min
1995-11-12T06:00:00Z	1995-11-12T06:00:00Z	Las Vegas, NV		45 min.	Woman repts. two stationary, "colorful," lights to W & NW of her position.  (Description not inconsistent w/ twinkling stars.)	36.145204	-115.1611806	Las Vegas	Clark	Nevada	United States of America	45 min
1995-10-29T05:00:00Z	1995-10-29T05:00:00Z	Kodak, TN		1 min.	Man & wife witness very bizarre obj. moving erratically in sky.  "It looked like an airplane, but it wasn't (one.)"  1 blinking light.	35.9745323	-83.6268396	Kodak	Sevier	Tennessee	United States of America	1 min
1995-04-25T05:00:00Z	1995-04-25T05:00:00Z	Brooklyn, OH			Man report strange, machined metallic sphere in backyard.  Calls later to rept. that son, a metallurgist, had left it there.	41.4397736	-81.7354098	Brooklyn	Cuyahoga County	Ohio	United States of America	
1995-01-02T06:00:00Z	1995-01-02T06:00:00Z	New Port Richey, FL		15 Sec.	Telephoned Report: Man witnesses huge, "coin shaped" orange object.  Accelerated very fast and streaked off "like lightning."	28.247111	-82.7170240784753	New Port Richey	Pasco County	Florida	United States of America	15 sec
1995-08-05T05:00:00Z	1995-08-06T05:00:00Z	Woodland, WA		2 sec.	Woman & daughter witness strange, very bright, green obj. streak in E sky.  "As big as moon."  Seen twice by others previous week.	45.9109715	-122.7408326	Woodland	Cowlitz County	Washington	United States of America	2 sec
1995-08-26T05:00:00Z	1995-08-29T05:00:00Z	Phoenix, AZ		3 min.	Man witnesses a "blue, spherical object go across the sky slowly."  Obj. was below clouds.  Slightly smaller than full moon.	33.8872355	-112.071987034466	Phoenix	Maricopa County	Arizona	United States of America	3 min
